Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95
0.32242,436.740,0.322421,144.534,0.32242,122.270,0.32242,705.229,0.32242,389.980,0.32242,867.995,0.32242,381.911,0.32242,282.463,0.32242,12.095,0.32242,175.208,0.32242,28.686,0.32242,470.409,0.32242,416.976,0.32242,460.353,0.32242,364.692,0.322421,4.596,0.32242,670.041,0.32242,22.268,0.32242,354.489,0.32242,456.800,0.32242,175.266,0.32242,646.718,0.32242,376.590,0.32242,1762.557,0.32242,99.978,0.32242,1950.438,0.32242,246.131,0.32242,544.032,0.32242,430.804,0.32242,26.649,0.32242,1740.100,0.32242,10.344,0.32242,92.927,0.32242,256.965,0.32242,455.103,0.32242,310.224,0.322421,329.655,0.322421,192.400,0.32242,984.418,0.32242,534.794,0.32242,1007.063,0.32242,131.126,0.32242,2676.407,0.32242,0.000,0.32242,504.407,0.32242,374.534,0.322421,190.814,0.32242,2470.995,0.32242,4892.658,0.322421,824.130,0.32242,2.462,0.32242,377.528,0.32242,169.088,0.32242,266.337,0.32242,246.367,0.32242,295.929,0.32242,76.028,0.32242,0.466,0.32242,155.267,0.322421,185.276,0.32242,85.763,0.32242,188.912,0.32242,0.000,0.32242,3.185,0.32242,2535.477,0.32242,1086.722,0.32242,135.267,0.32242,73.645,0.32242,140.015,0.32242,166.172,0.32242,1354.410,0.32242,782.977,0.32242,64.544,0.322421,1631.157,0.32242,0.000,0.32242,255.218,0.32242,125.540,0.32242,294.196,0.32242,0.000,0.32242,82.955,0.322421,73.167,0.32242,107.620,0.32242,96.292,0.32242,168.479,0.32242,65.217,0.32242,12.606,0.32242,157.406,0.32242,204.162,0.32242,308.347,0.322421,87.243,0.32242,33.497,0.322421,1179.522,0.32242,144.328,0.322421,103.613,0.32242,237.133,0.32242,649.200
0.35466,927.926,0.354663,109.406,0.35466,77.621,0.35466,727.657,0.35466,506.479,0.35466,910.612,0.35466,351.466,0.35466,391.123,0.35466,43.026,0.35466,151.166,0.35466,398.881,0.35466,600.870,0.35466,248.185,0.35466,371.328,0.35466,348.186,0.354663,0.051,0.35466,775.580,0.35466,11.933,0.35466,397.534,0.35466,362.477,0.35466,150.625,0.35466,954.930,0.35466,333.583,0.35466,2814.394,0.35466,141.739,0.35466,1714.255,0.35466,202.849,0.35466,374.549,0.35466,340.152,0.35466,12.858,0.35466,2912.309,0.35466,146.512,0.35466,41.473,0.35466,241.097,0.35466,950.893,0.35466,170.801,0.354663,448.453,0.354663,146.000,0.35466,1932.276,0.35466,550.691,0.35466,806.454,0.35466,352.564,0.35466,1880.073,0.35466,0.000,0.35466,714.549,0.35466,361.767,0.354663,141.167,0.35466,2321.766,0.35466,5577.525,0.354663,2472.546,0.35466,62.606,0.35466,282.095,0.35466,171.900,0.35466,609.371,0.35466,163.373,0.35466,352.089,0.35466,12.293,0.35466,0.000,0.35466,81.867,0.354663,210.762,0.35466,21.870,0.35466,683.981,0.35466,0.000,0.35466,213.723,0.35466,2637.678,0.35466,1126.880,0.35466,269.400,0.35466,85.277,0.35466,163.268,0.35466,180.063,0.35466,1432.451,0.35466,864.589,0.35466,88.616,0.354663,2066.325,0.35466,0.000,0.35466,229.071,0.35466,83.800,0.35466,158.071,0.35466,3.813,0.35466,757.497,0.354663,502.783,0.35466,164.319,0.35466,65.999,0.35466,25.460,0.35466,86.235,0.35466,19.408,0.35466,211.056,0.35466,55.070,0.35466,283.459,0.354663,216.039,0.35466,41.643,0.354663,2307.895,0.35466,111.178,0.354663,121.472,0.35466,256.560,0.35466,624.623
0.38690,1741.978,0.386905,59.406,0.38690,413.790,0.38690,808.204,0.38690,616.837,0.38690,857.933,0.38690,301.085,0.38690,541.640,0.38690,82.047,0.38690,79.529,0.38690,1761.653,0.38690,787.224,0.38690,100.424,0.38690,201.830,0.38690,344.359,0.386905,28.938,0.38690,805.879,0.38690,10.833,0.38690,394.692,0.38690,265.016,0.38690,76.169,0.38690,1288.070,0.38690,251.115,0.38690,4006.437,0.38690,289.693,0.38690,1305.414,0.38690,207.147,0.38690,211.088,0.38690,279.558,0.38690,28.961,0.38690,3953.017,0.38690,557.332,0.38690,3.552,0.38690,251.728,0.38690,1550.626,0.38690,73.940,0.386905,506.097,0.386905,103.200,0.38690,2963.187,0.38690,542.994,0.38690,571.332,0.38690,895.611,0.38690,1128.611,0.38690,73.295,0.38690,1455.682,0.38690,307.524,0.386905,92.579,0.38690,1950.850,0.38690,5361.304,0.386905,4894.219,0.38690,286.267,0.38690,235.713,0.38690,177.078,0.38690,963.969,0.38690,56.051,0.38690,401.080,0.38690,0.000,0.38690,0.000,0.38690,47.867,0.386905,207.699,0.38690,2.885,0.38690,1499.841,0.38690,0.000,0.38690,1309.209,0.38690,2358.983,0.38690,1089.796,0.38690,761.700,0.38690,241.453,0.38690,133.023,0.38690,155.186,0.38690,1447.658,0.38690,747.320,0.38690,90.143,0.386905,2326.513,0.38690,168.000,0.38690,175.663,0.38690,88.235,0.38690,45.856,0.38690,6.356,0.38690,1905.084,0.386905,1457.150,0.38690,409.584,0.38690,46.411,0.38690,0.163,0.38690,104.250,0.38690,20.330,0.38690,221.370,0.38690,27.054,0.38690,237.338,0.386905,564.470,0.38690,101.741,0.386905,3812.963,0.38690,118.133,0.386905,113.153,0.38690,281.111,0.38690,585.840
0.41915,2857.351,0.419147,29.072,0.41915,1595.171,0.41915,957.120,0.41915,661.349,0.41915,679.375,0.41915,263.034,0.41915,716.526,0.41915,96.588,0.41915,19.740,0.41915,3910.673,0.41915,949.203,0.41915,18.240,0.41915,72.398,0.41915,336.741,0.419147,272.327,0.41915,736.680,0.41915,11.212,0.41915,345.105,0.41915,237.793,0.41915,21.179,0.41915,1550.588,0.41915,178.298,0.41915,4993.471,0.41915,659.695,0.41915,861.073,0.41915,217.157,0.41915,82.677,0.41915,256.887,0.41915,92.339,0.41915,4602.004,0.41915,1438.744,0.41915,8.114E-4,0.41915,285.377,0.41915,2077.108,0.41915,28.814,0.419147,473.832,0.419147,93.433,0.41915,3717.130,0.41915,492.529,0.41915,354.870,0.41915,1653.373,0.41915,612.408,0.41915,461.810,0.41915,2827.877,0.41915,221.455,0.419147,96.294,0.41915,1404.271,0.41915,4316.580,0.419147,7745.146,0.41915,1010.664,0.41915,224.319,0.41915,201.364,0.41915,1279.172,0.41915,5.664,0.41915,427.074,0.41915,0.000,0.41915,0.000,0.41915,13.667,0.419147,176.999,0.41915,15.389,0.41915,2789.941,0.41915,0.000,0.41915,3350.240,0.41915,1781.989,0.41915,1022.045,0.41915,1452.817,0.41915,652.164,0.41915,86.848,0.41915,126.037,0.41915,1376.085,0.41915,478.431,0.41915,77.983,0.419147,2389.177,0.41915,1900.950,0.41915,104.909,0.41915,163.240,0.41915,5.305,0.41915,2.395,0.41915,3076.827,0.419147,2798.233,0.41915,878.113,0.41915,37.723,0.41915,9.368,0.41915,117.955,0.41915,6.672,0.41915,176.635,0.41915,6.759,0.41915,203.773,0.419147,1080.952,0.41915,216.400,0.419147,5231.852,0.41915,161.041,0.419147,112.958,0.41915,266.943,0.41915,529.695
0.45139,3928.311,0.451389,51.581,0.45139,3678.334,0.45139,1337.490,0.45139,619.884,0.45139,449.655,0.45139,275.548,0.45139,867.437,0.45139,79.844,0.45139,0.210,0.45139,6216.445,0.45139,1008.408,0.45139,0.227,0.45139,36.502,0.45139,297.059,0.451389,839.133,0.45139,552.203,0.45139,6.802,0.45139,272.802,0.45139,271.873,0.45139,0.000,0.45139,1623.542,0.45139,155.546,0.45139,5496.590,0.45139,1227.906,0.45139,494.245,0.45139,247.148,0.45139,21.001,0.45139,289.041,0.45139,178.590,0.45139,4698.833,0.45139,2921.947,0.45139,0.833,0.45139,345.907,0.45139,2387.236,0.45139,3.728,0.451389,370.701,0.451389,203.450,0.45139,3980.274,0.45139,426.941,0.45139,197.297,0.45139,2478.963,0.45139,343.817,0.45139,1279.090,0.45139,4399.567,0.45139,152.772,0.451389,197.736,0.45139,914.993,0.45139,2834.207,0.451389,10364.828,0.45139,2407.572,0.45139,200.773,0.45139,326.161,0.45139,1455.876,0.45139,0.000,0.45139,404.583,0.45139,4.298,0.45139,1.858,0.45139,27.133,0.451389,126.281,0.45139,31.278,0.45139,4347.598,0.45139,39.829,0.45139,5587.802,0.45139,1050.811,0.45139,971.301,0.45139,2094.100,0.45139,1271.403,0.45139,76.675,0.45139,162.396,0.45139,1172.130,0.45139,157.882,0.45139,52.971,0.451389,2278.250,0.45139,5173.150,0.45139,35.220,0.45139,441.871,0.45139,6.184,0.45139,0.000,0.45139,4007.669,0.451389,4141.867,0.45139,1387.444,0.45139,28.936,0.45139,130.199,0.45139,114.135,0.45139,0.000,0.45139,166.221,0.45139,0.034,0.45139,199.695,0.451389,1570.782,0.45139,330.992,0.451389,6073.340,0.45139,217.930,0.451389,192.849,0.45139,195.151,0.45139,413.963
0.48363,4614.143,0.483631,359.614,0.48363,6449.261,0.48363,1725.618,0.48363,524.113,0.48363,300.607,0.48363,287.684,0.48363,964.795,0.48363,54.681,0.48363,0.000,0.48363,8061.625,0.48363,965.256,0.48363,0.000,0.48363,30.937,0.48363,220.642,0.483631,1824.951,0.48363,333.773,0.48363,143.785,0.48363,205.792,0.48363,349.794,0.48363,0.000,0.48363,1434.860,0.48363,168.875,0.48363,5117.959,0.48363,1761.830,0.48363,288.837,0.48363,313.600,0.48363,5.397,0.48363,414.011,0.48363,250.057,0.48363,4206.225,0.48363,4447.816,0.48363,30.929,0.48363,399.496,0.48363,2372.169,0.48363,0.000,0.483631,372.571,0.483631,511.700,0.48363,3602.302,0.48363,370.692,0.48363,89.998,0.48363,3138.689,0.48363,235.437,0.48363,2374.257,0.48363,5769.619,0.48363,125.229,0.483631,429.988,0.48363,488.803,0.48363,1397.446,0.483631,12117.160,0.48363,4007.690,0.48363,143.680,0.48363,639.659,0.48363,1410.142,0.48363,0.000,0.48363,321.176,0.48363,50.826,0.48363,98.319,0.48363,222.200,0.483631,63.815,0.48363,67.762,0.48363,5835.276,0.48363,259.143,0.48363,7589.578,0.48363,452.394,0.48363,945.004,0.48363,2467.283,0.48363,1993.179,0.48363,130.238,0.48363,322.144,0.48363,825.496,0.48363,12.999,0.48363,10.913,0.483631,2034.314,0.48363,9058.667,0.48363,2.766,0.48363,886.403,0.48363,31.088,0.48363,0.000,0.48363,4452.618,0.483631,5057.600,0.48363,1844.005,0.48363,33.801,0.48363,481.298,0.48363,80.627,0.48363,0.000,0.48363,204.535,0.48363,0.000,0.48363,237.888,0.483631,1917.194,0.48363,416.109,0.483631,6097.340,0.48363,237.743,0.483631,431.601,0.48363,129.411,0.48363,242.900
0.51587,4745.370,0.515873,1089.028,0.51587,9210.168,0.51587,1845.186,0.51587,418.605,0.51587,174.407,0.51587,279.858,0.51587,966.989,0.51587,33.654,0.51587,1.358,0.51587,8907.998,0.51587,886.317,0.51587,6.023,0.51587,98.816,0.51587,164.686,0.515873,3086.163,0.51587,135.033,0.51587,696.155,0.51587,150.117,0.51587,535.469,0.51587,0.000,0.51587,1019.449,0.51587,181.584,0.51587,3975.022,0.51587,2109.839,0.51587,240.535,0.51587,473.006,0.51587,6.332,0.51587,662.420,0.51587,301.955,0.51587,3322.235,0.51587,5628.554,0.51587,231.049,0.51587,409.154,0.51587,1995.934,0.51587,0.270,0.515873,922.447,0.515873,1075.917,0.51587,2694.407,0.51587,359.694,0.51587,23.745,0.51587,3468.726,0.51587,171.778,0.51587,3693.638,0.51587,6737.508,0.51587,149.405,0.515873,841.594,0.51587,207.307,0.51587,506.776,0.515873,12508.517,0.51587,5477.675,0.51587,64.710,0.51587,1153.538,0.51587,1110.415,0.51587,2.035,0.51587,208.707,0.51587,180.354,0.51587,736.267,0.51587,587.900,0.515873,24.460,0.51587,228.968,0.51587,6960.998,0.51587,930.393,0.51587,8982.023,0.51587,169.560,0.51587,914.353,0.51587,2455.667,0.51587,2784.932,0.51587,318.072,0.51587,588.776,0.51587,487.388,0.51587,0.830,0.51587,0.004,0.515873,1690.756,0.51587,12498.350,0.51587,0.004,0.51587,1353.577,0.51587,109.452,0.51587,0.000,0.51587,4262.003,0.515873,5261.817,0.51587,2144.385,0.51587,84.706,0.51587,1041.288,0.51587,37.475,0.51587,23.335,0.51587,184.324,0.51587,0.000,0.51587,276.889,0.515873,2049.521,0.51587,489.048,0.515873,5250.123,0.51587,228.871,0.515873,888.653,0.51587,125.166,0.51587,82.265
0.54812,4282.178,0.548115,2041.610,0.54812,11325.646,0.54812,1597.954,0.54812,319.857,0.54812,71.262,0.54812,239.580,0.54812,777.465,0.54812,52.682,0.54812,127.396,0.54812,8452.648,0.54812,819.275,0.54812,94.250,0.54812,230.198,0.54812,159.885,0.548115,4687.565,0.54812,10.193,0.54812,1924.353,0.54812,120.569,0.54812,734.039,0.54812,0.169,0.54812,507.664,0.54812,190.977,0.54812,2377.859,0.54812,2224.674,0.54812,276.277,0.54812,888.747,0.54812,11.928,0.54812,1035.213,0.54812,356.662,0.54812,2319.757,0.54812,6155.351,0.54812,765.961,0.54812,347.914,0.54812,1406.306,0.54812,44.412,0.548115,2057.712,0.548115,1891.417,0.54812,1509.397,0.54812,398.725,0.54812,0.695,0.54812,3358.691,0.54812,119.135,0.54812,5186.097,0.54812,7096.497,0.54812,249.083,0.548115,1392.549,0.54812,82.063,0.54812,151.226,0.548115,11405.497,0.54812,6373.121,0.54812,2.117,0.54812,1736.093,0.54812,616.310,0.54812,123.605,0.54812,143.781,0.54812,401.587,0.54812,2094.913,0.54812,1348.367,0.548115,29.779,0.54812,630.481,0.54812,7511.073,0.54812,2269.102,0.54812,9607.103,0.54812,147.658,0.54812,825.521,0.54812,2040.367,0.54812,3428.987,0.54812,842.811,0.54812,952.911,0.54812,204.613,0.54812,0.000,0.54812,0.204,0.548115,1278.383,0.54812,14416.717,0.54812,0.466,0.54812,1750.087,0.54812,317.460,0.54812,30.583,0.54812,3459.722,0.548115,4700.583,0.54812,2192.730,0.54812,421.910,0.54812,1600.359,0.54812,10.527,0.54812,136.381,0.54812,104.778,0.54812,0.043,0.54812,283.610,0.548115,1931.183,0.54812,732.574,0.548115,3795.301,0.54812,199.044,0.548115,1582.097,0.54812,139.137,0.54812,9.397
0.58036,3350.012,0.580357,2972.241,0.58036,12388.527,0.58036,1081.751,0.58036,182.652,0.58036,48.619,0.58036,172.067,0.58036,476.981,0.58036,165.075,0.58036,670.436,0.58036,6790.993,0.58036,735.597,0.58036,352.120,0.58036,365.126,0.58036,158.090,0.580357,6269.747,0.58036,0.600,0.58036,3772.536,0.58036,84.012,0.58036,888.447,0.58036,62.220,0.58036,120.026,0.58036,173.551,0.58036,927.751,0.58036,2121.717,0.58036,326.484,0.58036,1478.563,0.58036,33.559,0.58036,1384.496,0.58036,437.790,0.58036,1340.782,0.58036,5937.187,0.58036,1512.549,0.58036,220.852,0.58036,776.397,0.58036,278.580,0.580357,3401.141,0.580357,2782.117,0.58036,518.977,0.58036,482.727,0.58036,0.604,0.58036,2822.834,0.58036,79.210,0.58036,6556.072,0.58036,6867.879,0.58036,453.458,0.580357,1947.890,0.58036,70.819,0.58036,51.557,0.580357,9017.062,0.58036,6609.729,0.58036,1.637,0.58036,2289.523,0.58036,253.348,0.58036,673.368,0.58036,112.211,0.58036,803.504,0.58036,3649.705,0.58036,2434.883,0.580357,95.570,0.58036,1245.185,0.58036,7383.359,0.58036,4000.710,0.58036,9388.938,0.58036,198.347,0.58036,660.188,0.58036,1342.400,0.58036,3700.362,0.58036,1732.068,0.58036,1305.606,0.58036,20.794,0.58036,0.000,0.58036,1.247,0.580357,850.843,0.58036,14139.583,0.58036,8.659,0.58036,2022.032,0.58036,772.410,0.58036,229.270,0.58036,2242.395,0.580357,3544.683,0.58036,1957.141,0.58036,1256.247,0.58036,2014.901,0.58036,10.440,0.58036,317.991,0.58036,118.112,0.58036,64.384,0.58036,260.397,0.580357,1583.452,0.58036,1158.696,0.580357,2177.513,0.58036,190.997,0.580357,2353.422,0.58036,161.340,0.58036,0.000
0.61260,2190.977,0.612599,3672.925,0.61260,12199.380,0.61260,489.950,0.61260,95.350,0.61260,291.302,0.61260,99.842,0.61260,235.394,0.61260,427.847,0.61260,1871.607,0.61260,4436.478,0.61260,581.224,0.61260,939.265,0.61260,401.902,0.61260,129.493,0.612599,7139.063,0.61260,0.000,0.61260,5786.687,0.61260,30.984,0.61260,895.987,0.61260,350.874,0.61260,1.103,0.61260,126.269,0.61260,177.631,0.61260,1868.765,0.61260,340.455,0.61260,2072.435,0.61260,153.807,0.61260,1537.079,0.61260,493.569,0.61260,558.538,0.61260,5033.755,0.61260,2219.441,0.61260,123.111,0.61260,317.513,0.61260,724.369,0.612599,4484.066,0.612599,3379.650,0.61260,41.243,0.61260,595.344,0.61260,0.411,0.61260,2001.271,0.61260,43.053,0.61260,7524.728,0.61260,6086.718,0.61260,798.303,0.612599,2388.649,0.61260,87.300,0.61260,96.639,0.612599,6182.470,0.61260,6054.813,0.61260,37.345,0.61260,2613.784,0.61260,90.605,0.61260,1561.031,0.61260,69.018,0.61260,1443.887,0.61260,5039.477,0.61260,3504.033,0.612599,443.985,0.61260,2069.523,0.61260,6603.300,0.61260,5673.800,0.61260,8445.711,0.61260,194.796,0.61260,457.779,0.61260,593.433,0.61260,3514.613,0.61260,2677.732,0.61260,1585.859,0.61260,0.082,0.61260,0.000,0.61260,0.373,0.612599,493.163,0.61260,11674.017,0.61260,33.637,0.61260,2150.790,0.61260,1641.246,0.61260,849.210,0.61260,987.843,0.612599,2115.117,0.61260,1470.890,0.61260,2479.343,0.61260,2173.554,0.61260,12.286,0.61260,688.876,0.61260,284.655,0.61260,613.180,0.61260,227.019,0.612599,1083.517,0.61260,1588.368,0.612599,935.933,0.61260,278.121,0.612599,2965.464,0.61260,161.782,0.61260,0.000
0.64484,1163.185,0.644841,3967.673,0.64484,10904.929,0.64484,119.576,0.64484,43.084,0.64484,837.872,0.64484,46.117,0.64484,88.004,0.64484,859.604,0.64484,3622.199,0.64484,2047.828,0.64484,368.519,0.64484,2172.136,0.64484,328.647,0.64484,100.189,0.644841,6998.497,0.64484,0.000,0.64484,7427.197,0.64484,1.060,0.64484,721.336,0.64484,992.087,0.64484,0.000,0.64484,86.949,0.64484,3.823,0.64484,1495.129,0.64484,280.703,0.64484,2531.726,0.64484,465.872,0.64484,1420.101,0.64484,487.459,0.64484,155.848,0.64484,3649.050,0.64484,2714.403,0.64484,60.962,0.64484,87.796,0.64484,1229.799,0.644841,4978.348,0.644841,3440.717,0.64484,0.000,0.64484,681.336,0.64484,18.198,0.64484,1182.717,0.64484,9.349,0.64484,7860.803,0.64484,4874.078,0.64484,1132.839,0.644841,2602.416,0.64484,81.114,0.64484,227.211,0.644841,3505.602,0.64484,5014.339,0.64484,287.712,0.64484,2690.452,0.64484,90.485,0.64484,2477.187,0.64484,24.194,0.64484,2232.229,0.64484,5959.214,0.64484,4257.567,0.644841,1122.979,0.64484,2882.380,0.64484,5309.295,0.64484,6903.207,0.64484,6982.107,0.64484,100.277,0.64484,279.201,0.64484,81.600,0.64484,2909.566,0.64484,3403.233,0.64484,1733.529,0.64484,0.003,0.64484,13.867,0.64484,0.233,0.644841,224.121,0.64484,7769.883,0.64484,181.597,0.64484,2123.887,0.64484,2787.618,0.64484,2176.820,0.64484,199.932,0.644841,835.650,0.64484,844.476,0.64484,3687.113,0.64484,2042.068,0.64484,10.231,0.64484,1429.807,0.64484,540.628,0.64484,1683.650,0.64484,216.690,0.644841,568.655,0.64484,1871.822,0.644841,233.197,0.64484,543.413,0.644841,3191.300,0.64484,120.578,0.64484,0.000
0.67708,407.422,0.677083,3755.708,0.67708,8795.161,0.67708,534.120,0.67708,0.000,0.67708,1617.934,0.67708,38.231,0.67708,16.456,0.67708,1479.869,0.67708,5493.575,0.67708,436.016,0.67708,150.788,0.67708,3634.344,0.67708,224.689,0.67708,98.057,0.677083,5975.208,0.67708,30.404,0.67708,8315.979,0.67708,71.297,0.67708,464.687,0.67708,1964.578,0.67708,1.149,0.67708,77.908,0.67708,0.000,0.67708,1084.680,0.67708,182.724,0.67708,2765.415,0.67708,1030.108,0.67708,1111.644,0.67708,408.213,0.67708,81.509,0.67708,2166.774,0.67708,2886.607,0.67708,17.361,0.67708,39.097,0.67708,1722.659,0.677083,4752.144,0.677083,2951.833,0.67708,0.000,0.67708,671.842,0.67708,128.901,0.67708,546.276,0.67708,29.856,0.67708,7442.755,0.67708,3482.575,0.67708,1281.746,0.677083,2525.659,0.67708,54.806,0.67708,356.124,0.677083,1443.414,0.67708,3715.226,0.67708,952.587,0.67708,2318.661,0.67708,85.753,0.67708,3236.807,0.67708,3.640,0.67708,2986.296,0.67708,6167.174,0.67708,4444.583,0.677083,2040.716,0.67708,3381.136,0.67708,3701.076,0.67708,7299.672,0.67708,5173.170,0.67708,29.827,0.67708,196.861,0.67708,0.000,0.67708,2062.222,0.67708,3673.525,0.67708,1748.852,0.67708,24.623,0.67708,150.398,0.67708,103.291,0.677083,78.592,0.67708,3849.150,0.67708,626.822,0.67708,1947.320,0.67708,4024.266,0.67708,3870.605,0.67708,3.302,0.677083,118.533,0.67708,295.594,0.67708,4517.235,0.67708,1634.494,0.67708,31.018,0.67708,2280.054,0.67708,765.162,0.67708,2860.264,0.67708,258.430,0.677083,198.956,0.67708,1914.746,0.677083,10.426,0.67708,1097.947,0.677083,2963.958,0.67708,72.326,0.67708,2.438
0.70933,52.519,0.709325,3063.322,0.70933,6356.735,0.70933,2030.722,0.70933,0.000,0.70933,2747.474,0.70933,162.753,0.70933,0.000,0.70933,2147.802,0.70933,7099.841,0.70933,24.501,0.70933,24.202,0.70933,4890.640,0.70933,189.382,0.70933,169.989,0.709325,4400.066,0.70933,421.407,0.70933,8222.800,0.70933,424.315,0.70933,248.623,0.70933,3199.837,0.70933,10.391,0.70933,92.462,0.70933,0.000,0.70933,661.655,0.70933,127.865,0.70933,2721.042,0.70933,1785.793,0.70933,725.189,0.70933,291.352,0.70933,100.365,0.70933,961.346,0.70933,2689.548,0.70933,0.044,0.70933,113.913,0.70933,2127.258,0.709325,3905.018,0.709325,2167.300,0.70933,0.000,0.70933,584.639,0.70933,528.681,0.70933,183.331,0.70933,103.959,0.70933,6394.444,0.70933,2176.003,0.70933,1155.026,0.709325,2168.572,0.70933,86.062,0.70933,461.671,0.709325,246.440,0.70933,2325.889,0.70933,1851.004,0.70933,1694.592,0.70933,66.684,0.70933,3670.286,0.70933,5.131,0.70933,3418.812,0.70933,5613.768,0.70933,3998.683,0.709325,3035.174,0.70933,3368.037,0.70933,2143.103,0.70933,6749.250,0.70933,3247.749,0.70933,11.704,0.70933,220.001,0.70933,0.000,0.70933,1188.446,0.70933,3397.196,0.70933,1662.293,0.70933,43.890,0.70933,598.093,0.70933,710.374,0.709325,58.989,0.70933,1412.183,0.70933,1471.565,0.70933,1640.630,0.70933,5021.671,0.70933,5470.493,0.70933,0.000,0.709325,1.900,0.70933,40.534,0.70933,4792.353,0.70933,1032.719,0.70933,136.951,0.70933,3077.969,0.70933,946.368,0.70933,3813.257,0.70933,361.635,0.709325,65.452,0.70933,1688.158,0.709325,15.479,0.70933,1904.374,0.709325,2407.759,0.70933,20.440,0.70933,128.970
0.74157,0.000,0.741567,2113.985,0.74157,4047.240,0.74157,4834.498,0.74157,220.333,0.74157,4076.197,0.74157,551.043,0.74157,0.000,0.74157,2670.061,0.74157,8027.657,0.74157,1.098,0.74157,0.000,0.74157,5564.104,0.74157,176.971,0.74157,406.789,0.741567,2991.162,0.74157,1518.110,0.74157,7211.181,0.74157,1030.505,0.74157,63.819,0.74157,4395.256,0.74157,30.513,0.74157,131.318,0.74157,0.000,0.74157,331.678,0.74157,125.210,0.74157,2414.703,0.74157,2586.571,0.74157,378.569,0.74157,194.776,0.74157,123.508,0.74157,312.763,0.74157,2176.786,0.74157,0.178,0.74157,207.073,0.74157,2389.704,0.741567,2729.717,0.741567,1322.467,0.74157,0.000,0.74157,462.981,0.74157,1120.524,0.74157,110.125,0.74157,283.769,0.74157,4815.430,0.74157,1093.707,0.74157,798.245,0.741567,1613.133,0.74157,459.212,0.74157,445.178,0.741567,2.911,0.74157,1111.304,0.74157,2688.876,0.74157,986.474,0.74157,136.124,0.74157,3684.027,0.74157,159.275,0.74157,3437.023,0.74157,4430.968,0.74157,3068.017,0.741567,3836.483,0.74157,2848.570,0.74157,963.151,0.74157,5373.655,0.74157,1595.027,0.74157,6.376,0.74157,274.396,0.74157,0.000,0.74157,526.515,0.74157,2636.162,0.74157,1520.005,0.74157,38.485,0.74157,1490.044,0.74157,1826.899,0.741567,71.495,0.74157,351.800,0.74157,2706.265,0.74157,1232.233,0.74157,5538.523,0.74157,6694.119,0.74157,0.000,0.741567,0.000,0.74157,0.251,0.74157,4457.565,0.74157,412.355,0.74157,390.507,0.74157,3663.916,0.74157,1090.696,0.74157,4293.113,0.74157,508.188,0.741567,35.085,0.74157,1228.210,0.741567,46.130,0.74157,2650.538,0.741567,1647.867,0.74157,4.125,0.74157,519.104
