Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95
0.32242,285.028,0.322421,5239.816,0.32242,3904.299,0.32242,43.848,0.32242,4444.980,0.32242,5885.592,0.32242,5692.536,0.32242,3602.321,0.32242,3983.444,0.32242,7470.709,0.32242,3314.481,0.32242,2583.215,0.32242,7456.959,0.32242,3610.922,0.32242,2658.198,0.322421,2550.942,0.32242,5612.424,0.32242,364.261,0.32242,3971.586,0.32242,3872.838,0.32242,3308.462,0.32242,5395.189,0.32242,4484.065,0.32242,158.568,0.32242,677.790,0.32242,300.936,0.32242,1337.859,0.32242,1633.486,0.32242,4051.821,0.32242,1328.302,0.32242,3477.517,0.32242,209.735,0.32242,3103.007,0.32242,4961.425,0.32242,3070.354,0.32242,323.204,0.322421,2321.448,0.322421,1985.867,0.32242,101.425,0.32242,1742.785,0.32242,1985.545,0.32242,1924.818,0.32242,2831.691,0.32242,3239.550,0.32242,265.452,0.32242,6325.885,0.322421,4218.392,0.32242,374.717,0.32242,840.422,0.322421,5184.574,0.32242,9104.550,0.32242,2529.388,0.32242,4830.818,0.32242,13285.768,0.32242,5200.239,0.32242,7260.775,0.32242,1877.301,0.32242,4312.601,0.32242,929.167,0.322421,6906.363,0.32242,7398.133,0.32242,656.377,0.32242,9115.457,0.32242,3122.520,0.32242,3798.448,0.32242,771.060,0.32242,2366.467,0.32242,692.959,0.32242,6677.664,0.32242,2394.095,0.32242,434.338,0.32242,595.993,0.32242,5493.986,0.322421,100.715,0.32242,7079.900,0.32242,2372.160,0.32242,1506.823,0.32242,4546.973,0.32242,4058.072,0.32242,3487.219,0.322421,1408.900,0.32242,2524.861,0.32242,5350.733,0.32242,3036.960,0.32242,3770.374,0.32242,4946.583,0.32242,0.000,0.32242,542.723,0.32242,3037.717,0.322421,4227.449,0.32242,5534.772,0.322421,340.589,0.32242,5522.582,0.322421,4721.530,0.32242,3778.825,0.32242,2404.498
0.35466,442.186,0.354663,4710.515,0.35466,3197.461,0.35466,37.475,0.35466,4947.714,0.35466,5707.113,0.35466,5057.998,0.35466,3555.307,0.35466,4226.999,0.35466,6824.177,0.35466,2068.573,0.35466,1089.628,0.35466,6077.604,0.35466,3953.802,0.35466,2654.485,0.354663,2234.257,0.35466,5300.492,0.35466,295.417,0.35466,4431.746,0.35466,3242.841,0.35466,2709.910,0.35466,5471.571,0.35466,4644.423,0.35466,235.546,0.35466,423.543,0.35466,118.159,0.35466,1332.438,0.35466,1583.681,0.35466,3499.628,0.35466,1796.733,0.35466,2858.946,0.35466,328.601,0.35466,2852.480,0.35466,4999.396,0.35466,2798.052,0.35466,519.568,0.354663,2272.239,0.354663,2235.667,0.35466,31.700,0.35466,1254.196,0.35466,1692.688,0.35466,1396.492,0.35466,3437.415,0.35466,2601.099,0.35466,329.035,0.35466,6658.296,0.354663,3905.525,0.35466,607.938,0.35466,748.822,0.354663,4513.215,0.35466,7466.307,0.35466,2162.293,0.35466,3954.508,0.35466,12798.078,0.35466,4658.005,0.35466,7537.841,0.35466,915.318,0.35466,2802.967,0.35466,1132.833,0.354663,6934.268,0.35466,7424.634,0.35466,862.135,0.35466,8364.218,0.35466,3708.174,0.35466,3088.399,0.35466,810.414,0.35466,1434.967,0.35466,472.539,0.35466,7644.966,0.35466,2438.171,0.35466,488.813,0.35466,850.425,0.35466,5774.549,0.354663,104.969,0.35466,6021.667,0.35466,2998.653,0.35466,1215.673,0.35466,4249.144,0.35466,3642.230,0.35466,2786.232,0.354663,1546.433,0.35466,1851.708,0.35466,4361.454,0.35466,2569.708,0.35466,4397.877,0.35466,5140.566,0.35466,0.079,0.35466,943.272,0.35466,2817.564,0.354663,3167.174,0.35466,5402.635,0.354663,564.585,0.35466,5915.725,0.354663,4989.640,0.35466,3912.243,0.35466,2162.937
0.38690,518.810,0.386905,4195.804,0.38690,2483.111,0.38690,41.762,0.38690,5495.220,0.38690,5325.846,0.38690,4279.883,0.38690,3328.396,0.38690,4332.229,0.38690,5621.460,0.38690,1134.069,0.38690,389.168,0.38690,4322.399,0.38690,4351.597,0.38690,2543.391,0.386905,2324.225,0.38690,4954.064,0.38690,211.598,0.38690,4775.681,0.38690,2523.219,0.38690,2269.120,0.38690,5326.738,0.38690,4314.875,0.38690,358.849,0.38690,349.050,0.38690,42.045,0.38690,1329.891,0.38690,1512.913,0.38690,2941.956,0.38690,2362.055,0.38690,2500.512,0.38690,476.636,0.38690,2448.795,0.38690,4940.809,0.38690,2426.916,0.38690,749.925,0.386905,1919.584,0.386905,2393.250,0.38690,25.123,0.38690,836.837,0.38690,1476.286,0.38690,1025.202,0.38690,3774.565,0.38690,1991.154,0.38690,324.312,0.38690,6476.810,0.386905,3682.361,0.38690,969.205,0.38690,487.126,0.386905,3680.263,0.38690,5317.708,0.38690,1991.254,0.38690,2610.925,0.38690,12600.764,0.38690,3924.626,0.38690,7401.144,0.38690,405.656,0.38690,1489.115,0.38690,1287.233,0.386905,6968.120,0.38690,7292.390,0.38690,969.058,0.38690,7023.106,0.38690,4079.094,0.38690,2530.698,0.38690,767.312,0.38690,918.400,0.38690,335.133,0.38690,8253.319,0.38690,2256.427,0.38690,517.379,0.38690,1232.732,0.38690,5516.503,0.386905,101.954,0.38690,4813.267,0.38690,4096.143,0.38690,1131.305,0.38690,3747.230,0.38690,3177.598,0.38690,2010.376,0.386905,1460.400,0.38690,1318.260,0.38690,3207.312,0.38690,2204.862,0.38690,4554.309,0.38690,5045.960,0.38690,22.939,0.38690,1431.623,0.38690,2669.717,0.386905,1934.981,0.38690,4904.909,0.386905,844.315,0.38690,5762.995,0.386905,4942.861,0.38690,4181.151,0.38690,2084.083
0.41915,482.879,0.419147,3617.330,0.41915,1813.487,0.41915,58.459,0.41915,5948.813,0.41915,4731.357,0.41915,3518.896,0.41915,3222.727,0.41915,4273.806,0.41915,4065.944,0.41915,521.150,0.41915,283.009,0.41915,2676.590,0.41915,4610.805,0.41915,2502.071,0.419147,2464.433,0.41915,4559.875,0.41915,150.201,0.41915,5100.576,0.41915,1729.568,0.41915,1906.686,0.41915,4931.000,0.41915,3705.530,0.41915,461.536,0.41915,309.770,0.41915,46.765,0.41915,1332.750,0.41915,1407.311,0.41915,2395.633,0.41915,3084.615,0.41915,2013.627,0.41915,535.168,0.41915,2189.630,0.41915,4800.290,0.41915,1964.299,0.41915,949.403,0.419147,1448.469,0.419147,2239.650,0.41915,210.727,0.41915,583.221,0.41915,1407.583,0.41915,869.055,0.41915,3895.992,0.41915,1475.124,0.41915,296.164,0.41915,5826.931,0.419147,3422.443,0.41915,1367.922,0.41915,191.989,0.419147,2833.113,0.41915,3362.231,0.41915,2018.741,0.41915,1202.346,0.41915,12469.235,0.41915,3201.546,0.41915,6863.089,0.41915,542.557,0.41915,745.533,0.41915,1321.067,0.419147,7066.000,0.41915,6705.355,0.41915,965.681,0.41915,5400.590,0.41915,4009.752,0.41915,2259.834,0.41915,782.736,0.41915,666.633,0.41915,218.309,0.41915,8272.562,0.41915,1948.791,0.41915,440.731,0.41915,1647.727,0.41915,4885.713,0.419147,121.864,0.41915,3661.050,0.41915,5946.336,0.41915,1051.682,0.41915,2980.285,0.41915,2783.238,0.41915,1113.447,0.419147,1242.233,0.41915,942.212,0.41915,2089.134,0.41915,1979.576,0.41915,4302.250,0.41915,4597.510,0.41915,131.169,0.41915,1828.251,0.41915,2607.927,0.419147,796.229,0.41915,3960.481,0.419147,1055.596,0.41915,4983.783,0.419147,4767.379,0.41915,4549.277,0.41915,2195.106
0.45139,403.563,0.451389,2752.030,0.45139,1166.629,0.45139,81.296,0.45139,6206.495,0.45139,4036.547,0.45139,2906.093,0.45139,3354.110,0.45139,4099.538,0.45139,2469.836,0.45139,222.184,0.45139,287.175,0.45139,1342.958,0.45139,4656.938,0.45139,2657.400,0.451389,2423.953,0.45139,4041.350,0.45139,106.428,0.45139,5399.929,0.45139,908.269,0.45139,1571.645,0.45139,4233.858,0.45139,3002.369,0.45139,584.255,0.45139,330.999,0.45139,94.167,0.45139,1219.732,0.45139,1265.692,0.45139,1856.313,0.45139,3799.921,0.45139,1334.410,0.45139,507.562,0.45139,2055.861,0.45139,4471.979,0.45139,1490.051,0.45139,1108.107,0.451389,1027.266,0.451389,1833.300,0.45139,622.933,0.45139,465.283,0.45139,1395.074,0.45139,687.636,0.45139,3790.880,0.45139,990.643,0.45139,285.661,0.45139,5016.405,0.451389,2934.323,0.45139,1692.302,0.45139,78.009,0.451389,2186.102,0.45139,1857.777,0.45139,2203.926,0.45139,543.769,0.45139,11488.553,0.45139,2631.664,0.45139,6280.008,0.45139,976.809,0.45139,444.229,0.45139,1188.967,0.451389,7078.512,0.45139,5792.577,0.45139,737.308,0.45139,3551.201,0.45139,3547.685,0.45139,2305.531,0.45139,849.932,0.45139,578.800,0.45139,141.912,0.45139,7671.347,0.45139,1708.387,0.45139,400.769,0.45139,2015.019,0.45139,3971.746,0.451389,179.561,0.45139,2634.567,0.45139,7935.080,0.45139,940.473,0.45139,2100.246,0.45139,2412.363,0.45139,463.616,0.451389,981.567,0.45139,648.932,0.45139,1255.608,0.45139,1779.188,0.45139,4039.270,0.45139,3905.406,0.45139,178.290,0.45139,2066.229,0.45139,2640.638,0.451389,161.673,0.45139,2854.288,0.451389,1045.016,0.45139,3870.667,0.451389,4567.146,0.45139,4865.357,0.45139,2381.898
0.48363,373.978,0.483631,1740.795,0.48363,628.691,0.48363,107.648,0.48363,5976.208,0.48363,3425.818,0.48363,2437.718,0.48363,3539.769,0.48363,3783.893,0.48363,1189.550,0.48363,61.588,0.48363,502.815,0.48363,631.796,0.48363,4825.913,0.48363,2871.236,0.483631,2351.621,0.48363,3397.659,0.48363,90.202,0.48363,5494.144,0.48363,325.695,0.48363,1301.638,0.48363,3270.656,0.48363,2241.775,0.48363,841.356,0.48363,340.415,0.48363,293.665,0.48363,981.246,0.48363,1136.709,0.48363,1246.703,0.48363,4290.307,0.48363,659.675,0.48363,408.444,0.48363,1893.079,0.48363,3897.826,0.48363,1100.017,0.48363,1175.961,0.483631,729.517,0.483631,1354.333,0.48363,1261.754,0.48363,422.670,0.48363,1300.055,0.48363,447.317,0.48363,3460.581,0.48363,523.862,0.48363,268.521,0.48363,4272.911,0.483631,2320.585,0.48363,2000.104,0.48363,154.733,0.483631,1645.916,0.48363,758.789,0.48363,2440.618,0.48363,505.726,0.48363,9072.423,0.48363,2177.764,0.48363,5964.472,0.48363,1441.194,0.48363,447.679,0.48363,897.900,0.483631,6699.332,0.48363,4883.120,0.48363,407.374,0.48363,1691.853,0.48363,2817.548,0.48363,2704.742,0.48363,889.687,0.48363,537.767,0.48363,81.011,0.48363,6546.037,0.48363,1520.981,0.48363,540.423,0.48363,2363.027,0.48363,3010.519,0.483631,244.304,0.48363,1759.600,0.48363,8921.866,0.48363,783.062,0.48363,1421.596,0.48363,2019.665,0.48363,336.162,0.483631,688.900,0.48363,355.042,0.48363,839.832,0.48363,1480.033,0.48363,3898.709,0.48363,3134.991,0.48363,148.089,0.48363,2239.377,0.48363,2689.237,0.483631,0.296,0.48363,1796.957,0.483631,785.817,0.48363,2689.620,0.483631,4132.618,0.48363,5071.946,0.48363,2537.364
0.51587,438.719,0.515873,916.110,0.51587,264.688,0.51587,157.814,0.51587,5010.216,0.51587,3058.681,0.51587,2052.499,0.51587,3553.285,0.51587,3201.719,0.51587,503.597,0.51587,5.138,0.51587,1211.657,0.51587,474.915,0.51587,5428.746,0.51587,2854.994,0.515873,2366.938,0.51587,2844.044,0.51587,134.892,0.51587,5278.386,0.51587,33.300,0.51587,1116.112,0.51587,2337.260,0.51587,1432.691,0.51587,1296.318,0.51587,305.793,0.51587,688.970,0.51587,721.037,0.51587,1042.776,0.51587,689.694,0.51587,4619.312,0.51587,269.686,0.51587,248.892,0.51587,1512.083,0.51587,3238.862,0.51587,760.830,0.51587,1080.969,0.515873,618.759,0.515873,841.967,0.51587,1819.847,0.51587,437.776,0.51587,1090.173,0.51587,265.270,0.51587,3017.961,0.51587,144.875,0.51587,172.388,0.51587,3646.149,0.515873,1706.153,0.51587,2350.620,0.51587,337.762,0.515873,1204.600,0.51587,161.297,0.51587,2620.999,0.51587,727.209,0.51587,5795.801,0.51587,1711.133,0.51587,5780.390,0.51587,1883.137,0.51587,716.361,0.51587,528.767,0.515873,5815.353,0.51587,4026.096,0.51587,150.818,0.51587,435.331,0.51587,1921.450,0.51587,3246.965,0.51587,896.710,0.51587,525.333,0.51587,133.855,0.51587,5238.901,0.51587,1214.716,0.51587,808.632,0.51587,2758.094,0.51587,2151.503,0.515873,325.223,0.51587,1005.767,0.51587,8592.874,0.51587,560.572,0.51587,1117.776,0.51587,1674.846,0.51587,658.615,0.515873,319.133,0.51587,91.634,0.51587,798.181,0.51587,1037.829,0.51587,3697.279,0.51587,2373.671,0.51587,226.580,0.51587,2346.269,0.51587,2625.120,0.515873,0.038,0.51587,950.478,0.515873,438.436,0.51587,1602.979,0.515873,3382.578,0.51587,5161.877,0.51587,2618.593
0.54812,519.164,0.548115,471.202,0.54812,85.694,0.54812,266.959,0.54812,3470.435,0.54812,2909.022,0.54812,1700.944,0.54812,3351.978,0.54812,2357.422,0.54812,186.539,0.54812,7.455,0.54812,2460.392,0.54812,504.472,0.54812,6237.050,0.54812,2504.481,0.548115,2363.133,0.54812,2376.046,0.54812,185.109,0.54812,4758.360,0.54812,0.000,0.54812,918.943,0.54812,1769.297,0.54812,792.399,0.54812,1878.135,0.54812,243.822,0.54812,1153.525,0.54812,477.788,0.54812,946.165,0.54812,537.043,0.54812,4877.214,0.54812,191.097,0.54812,68.315,0.54812,1079.398,0.54812,2793.001,0.54812,513.678,0.54812,852.083,0.548115,622.618,0.548115,407.100,0.54812,2111.856,0.54812,489.294,0.54812,879.584,0.54812,219.341,0.54812,2544.669,0.54812,17.588,0.54812,65.530,0.54812,2975.104,0.548115,1155.431,0.54812,2732.988,0.54812,483.627,0.548115,912.754,0.54812,12.707,0.54812,2670.475,0.54812,946.799,0.54812,2968.769,0.54812,1278.891,0.54812,5450.422,0.54812,2246.462,0.54812,1055.255,0.54812,187.067,0.548115,4467.949,0.54812,2998.212,0.54812,73.761,0.54812,94.418,0.54812,1031.151,0.54812,3529.069,0.54812,1069.239,0.54812,537.433,0.54812,215.954,0.54812,4010.087,0.54812,864.935,0.54812,1072.169,0.54812,3183.320,0.54812,1510.351,0.548115,458.844,0.54812,446.633,0.54812,7652.667,0.54812,314.387,0.54812,1101.984,0.54812,1421.431,0.54812,1360.129,0.548115,117.300,0.54812,6.609,0.54812,828.942,0.54812,639.142,0.54812,3284.700,0.54812,1671.318,0.54812,459.359,0.54812,2260.052,0.54812,2400.229,0.548115,0.136,0.54812,374.098,0.548115,191.866,0.54812,656.389,0.548115,2396.482,0.54812,5199.178,0.54812,2682.086
0.58036,598.818,0.580357,485.647,0.58036,95.176,0.58036,465.388,0.58036,1928.885,0.58036,2817.085,0.58036,1448.197,0.58036,3090.432,0.58036,1468.954,0.58036,78.735,0.58036,50.363,0.58036,3947.455,0.58036,550.546,0.58036,6880.695,0.58036,1963.322,0.580357,2103.936,0.58036,1874.717,0.58036,185.494,0.58036,4079.951,0.58036,0.000,0.58036,624.774,0.58036,1597.434,0.58036,486.636,0.58036,2380.407,0.58036,222.100,0.58036,1652.798,0.58036,279.107,0.58036,711.222,0.58036,857.130,0.58036,5138.729,0.58036,375.121,0.58036,1.361,0.58036,704.074,0.58036,2676.795,0.58036,399.222,0.58036,641.212,0.580357,695.879,0.580357,315.383,0.58036,2108.764,0.58036,674.902,0.58036,684.455,0.58036,333.643,0.58036,2108.250,0.58036,9.526,0.58036,22.622,0.58036,2206.159,0.580357,689.978,0.58036,2983.979,0.58036,576.630,0.580357,996.018,0.58036,0.000,0.58036,2455.677,0.58036,1020.291,0.58036,1495.290,0.58036,832.564,0.58036,4968.140,0.58036,2258.544,0.58036,1208.250,0.58036,19.800,0.580357,2812.634,0.58036,1969.099,0.58036,40.848,0.58036,118.813,0.58036,340.322,0.58036,3461.531,0.58036,1611.670,0.58036,472.967,0.58036,252.173,0.58036,2904.517,0.58036,604.541,0.58036,1288.354,0.58036,3507.342,0.58036,1141.432,0.580357,643.878,0.58036,188.867,0.58036,6826.114,0.58036,133.951,0.58036,1214.090,0.58036,1237.615,0.58036,2306.976,0.580357,0.033,0.58036,0.000,0.58036,763.718,0.58036,439.876,0.58036,2668.867,0.58036,1090.887,0.58036,768.883,0.58036,1934.734,0.58036,2127.715,0.580357,0.000,0.58036,66.010,0.580357,202.129,0.58036,106.100,0.580357,1406.892,0.58036,5111.574,0.58036,2655.682
0.61260,710.701,0.612599,855.907,0.61260,428.906,0.61260,707.359,0.61260,923.186,0.61260,2671.571,0.61260,1203.234,0.61260,2948.557,0.61260,857.908,0.61260,51.308,0.61260,229.167,0.61260,5357.289,0.61260,588.161,0.61260,7015.016,0.61260,1501.603,0.612599,1503.953,0.61260,1438.377,0.61260,153.283,0.61260,3328.043,0.61260,2.048,0.61260,364.309,0.61260,1594.697,0.61260,485.462,0.61260,2550.477,0.61260,196.358,0.61260,2184.469,0.61260,143.442,0.61260,465.032,0.61260,1445.578,0.61260,5106.172,0.61260,872.333,0.61260,0.003,0.61260,426.924,0.61260,2726.427,0.61260,409.671,0.61260,512.358,0.612599,756.458,0.612599,484.333,0.61260,1952.021,0.61260,1074.061,0.61260,458.806,0.61260,606.776,0.61260,1759.759,0.61260,2.014,0.61260,23.269,0.61260,1510.016,0.612599,499.486,0.61260,2999.090,0.61260,736.616,0.612599,1294.552,0.61260,0.000,0.61260,1985.961,0.61260,977.981,0.61260,1196.243,0.61260,325.955,0.61260,4507.923,0.61260,1727.823,0.61260,1035.249,0.61260,0.000,0.612599,1107.711,0.61260,1325.555,0.61260,23.286,0.61260,160.001,0.61260,21.494,0.61260,3325.087,0.61260,2448.998,0.61260,331.267,0.61260,244.226,0.61260,1974.813,0.61260,490.427,0.61260,1553.803,0.61260,3574.244,0.61260,928.119,0.612599,820.747,0.61260,112.600,0.61260,6064.403,0.61260,49.610,0.61260,1384.133,0.61260,970.295,0.61260,3222.347,0.612599,0.000,0.61260,0.000,0.61260,563.671,0.61260,322.499,0.61260,1909.072,0.61260,678.646,0.61260,1059.706,0.61260,1487.096,0.61260,1918.417,0.612599,0.000,0.61260,0.604,0.612599,352.670,0.61260,1.938,0.612599,662.721,0.61260,4786.619,0.61260,2470.250
0.64484,861.857,0.644841,1588.271,0.64484,1004.614,0.64484,909.806,0.64484,483.901,0.64484,2420.377,0.64484,933.780,0.64484,2983.934,0.64484,491.002,0.64484,8.695,0.64484,794.640,0.64484,6450.695,0.64484,682.714,0.64484,6691.511,0.64484,1297.031,0.644841,742.964,0.64484,1177.089,0.64484,144.347,0.64484,2579.086,0.64484,54.988,0.64484,181.993,0.64484,1505.986,0.64484,518.411,0.64484,2419.632,0.64484,166.471,0.64484,2675.083,0.64484,62.758,0.64484,238.821,0.64484,1930.230,0.64484,4788.271,0.64484,1681.815,0.64484,0.014,0.64484,228.256,0.64484,2755.909,0.64484,620.434,0.64484,393.697,0.644841,797.559,0.644841,833.017,0.64484,1810.710,0.64484,1362.955,0.64484,245.788,0.64484,1004.139,0.64484,1488.213,0.64484,0.000,0.64484,24.385,0.64484,1150.871,0.644841,547.241,0.64484,2721.862,0.64484,1051.542,0.644841,1593.317,0.64484,2.934,0.64484,1474.293,0.64484,917.878,0.64484,1215.605,0.64484,29.604,0.64484,4036.530,0.64484,960.588,0.64484,588.905,0.64484,26.400,0.644841,192.068,0.64484,1065.799,0.64484,14.071,0.64484,73.537,0.64484,0.026,0.64484,3371.583,0.64484,3208.065,0.64484,227.800,0.64484,258.328,0.64484,1439.307,0.64484,506.637,0.64484,1799.248,0.64484,3316.248,0.64484,633.518,0.644841,1008.738,0.64484,145.933,0.64484,5069.530,0.64484,73.563,0.64484,1579.656,0.64484,636.466,0.64484,3756.376,0.644841,0.000,0.64484,1.336,0.64484,345.132,0.64484,191.660,0.64484,1175.001,0.64484,372.754,0.64484,1158.222,0.64484,985.082,0.64484,1751.061,0.644841,0.000,0.64484,0.000,0.644841,573.843,0.64484,9.266,0.644841,218.954,0.64484,4185.306,0.64484,2148.054
0.67708,1114.929,0.677083,2504.490,0.67708,1679.263,0.67708,997.614,0.67708,384.269,0.67708,2172.188,0.67708,621.612,0.67708,3042.349,0.67708,311.102,0.67708,0.712,0.67708,1847.942,0.67708,6997.704,0.67708,749.851,0.67708,6166.131,0.67708,1229.430,0.677083,226.915,0.67708,987.154,0.67708,184.725,0.67708,1914.456,0.67708,346.601,0.67708,50.871,0.67708,1289.618,0.67708,421.067,0.67708,2153.925,0.67708,189.802,0.67708,3059.039,0.67708,57.349,0.67708,85.715,0.67708,2052.728,0.67708,4513.416,0.67708,2515.597,0.67708,2.041,0.67708,166.827,0.67708,2724.929,0.67708,875.660,0.67708,225.929,0.677083,886.281,0.677083,1221.033,0.67708,1753.039,0.67708,1435.039,0.67708,110.186,0.67708,1592.144,0.67708,1297.504,0.67708,0.000,0.67708,19.906,0.67708,1255.971,0.677083,649.890,0.67708,2328.846,0.67708,1610.527,0.677083,1913.925,0.67708,130.025,0.67708,1084.731,0.67708,786.592,0.67708,1019.846,0.67708,0.936,0.67708,3435.273,0.67708,302.584,0.67708,227.259,0.67708,333.433,0.677083,3.978,0.67708,822.198,0.67708,13.376,0.67708,6.096,0.67708,0.000,0.67708,3538.407,0.67708,3631.690,0.67708,179.133,0.67708,431.265,0.67708,1390.583,0.67708,564.132,0.67708,1871.766,0.67708,2795.154,0.67708,325.115,0.677083,1290.151,0.67708,391.100,0.67708,3718.559,0.67708,145.816,0.67708,1647.182,0.67708,416.606,0.67708,3839.129,0.677083,64.867,0.67708,29.449,0.67708,236.310,0.67708,69.930,0.67708,700.336,0.67708,124.942,0.67708,1074.753,0.67708,459.293,0.67708,1485.900,0.677083,25.595,0.67708,0.000,0.677083,971.549,0.67708,49.692,0.677083,79.293,0.67708,3464.916,0.67708,1770.814
0.70933,1675.608,0.709325,3272.486,0.70933,2364.758,0.70933,1128.233,0.70933,460.969,0.70933,2027.521,0.70933,321.850,0.70933,2935.791,0.70933,291.829,0.70933,0.000,0.70933,3061.542,0.70933,6828.247,0.70933,741.634,0.70933,5389.907,0.70933,1125.518,0.709325,133.260,0.70933,722.836,0.70933,228.772,0.70933,1403.809,0.70933,759.213,0.70933,6.565,0.70933,1019.509,0.70933,307.262,0.70933,1839.787,0.70933,214.031,0.70933,3329.292,0.70933,83.461,0.70933,30.254,0.70933,1703.055,0.70933,4408.729,0.70933,3163.568,0.70933,53.307,0.70933,151.334,0.70933,2563.710,0.70933,991.184,0.70933,98.124,0.709325,1045.105,0.709325,1484.517,0.70933,1688.887,0.70933,1427.243,0.70933,9.199,0.70933,2448.521,0.70933,1097.140,0.70933,5.935,0.70933,41.484,0.70933,1570.963,0.709325,737.893,0.70933,1877.367,0.70933,2332.570,0.709325,2381.260,0.70933,652.595,0.70933,781.829,0.70933,591.747,0.70933,708.634,0.70933,10.543,0.70933,2822.207,0.70933,42.216,0.70933,71.130,0.70933,848.133,0.709325,0.406,0.70933,387.251,0.70933,35.337,0.70933,0.000,0.70933,0.000,0.70933,3468.283,0.70933,3688.558,0.70933,242.567,0.70933,803.761,0.70933,1804.330,0.70933,527.274,0.70933,1692.577,0.70933,2206.818,0.70933,140.987,0.709325,1704.133,0.70933,931.767,0.70933,2325.572,0.70933,256.601,0.70933,1406.504,0.70933,224.918,0.70933,3547.949,0.709325,298.200,0.70933,178.270,0.70933,170.103,0.70933,42.976,0.70933,446.173,0.70933,9.292,0.70933,875.711,0.70933,94.813,0.70933,1145.032,0.709325,179.111,0.70933,0.000,0.709325,1691.987,0.70933,194.623,0.709325,191.532,0.70933,2764.009,0.70933,1356.957
0.74157,2546.442,0.741567,3681.008,0.74157,2900.892,0.74157,1316.389,0.74157,521.247,0.74157,1922.202,0.74157,120.108,0.74157,2635.467,0.74157,266.732,0.74157,0.000,0.74157,3953.206,0.74157,5989.832,0.74157,739.170,0.74157,4421.083,0.74157,937.264,0.741567,254.127,0.74157,430.511,0.74157,291.237,0.74157,894.106,0.74157,1129.541,0.74157,2.182,0.74157,770.147,0.74157,318.885,0.74157,1486.237,0.74157,172.249,0.74157,3478.700,0.74157,175.081,0.74157,40.924,0.74157,1222.543,0.74157,4297.506,0.74157,3753.369,0.74157,144.486,0.74157,65.056,0.74157,2156.751,0.74157,1003.168,0.74157,38.690,0.741567,1128.334,0.741567,1756.617,0.74157,1641.439,0.74157,1396.051,0.74157,11.412,0.74157,3531.719,0.74157,854.454,0.74157,79.643,0.74157,93.655,0.74157,1812.834,0.741567,907.263,0.74157,1433.297,0.74157,3153.583,0.741567,2971.509,0.74157,1538.490,0.74157,473.804,0.74157,419.851,0.74157,596.532,0.74157,3.247,0.74157,2445.628,0.74157,8.025,0.74157,1.604,0.74157,1379.400,0.741567,98.716,0.74157,102.603,0.74157,125.823,0.74157,0.000,0.74157,6.130,0.74157,3065.787,0.74157,3465.274,0.74157,335.333,0.74157,1284.399,0.74157,2412.281,0.74157,345.239,0.74157,1427.746,0.74157,1751.200,0.74157,126.105,0.741567,2110.089,0.74157,1578.067,0.74157,1162.249,0.74157,348.240,0.74157,901.126,0.74157,66.968,0.74157,3070.788,0.741567,463.833,0.74157,312.540,0.74157,132.684,0.74157,83.552,0.74157,329.203,0.74157,0.000,0.74157,597.722,0.74157,7.056,0.74157,825.814,0.741567,486.277,0.74157,0.000,0.741567,2639.469,0.74157,515.270,0.741567,790.920,0.74157,2063.681,0.74157,876.220
