Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86
0.32242,135.302,0.32242,3474.306,0.32242,615.121,0.32242,909.758,0.32242,2819.367,0.322421,37.603,0.32242,150.837,0.322421,656.104,0.32242,342.748,0.322421,315.230,0.32242,606.819,0.32242,51.733,0.32242,386.333,0.32242,0.000,0.322421,3550.942,0.322421,5175.557,0.322421,4107.877,0.32242,619.269,0.32242,0.000,0.322421,5709.265,0.32242,539.207,0.322421,2318.384,0.32242,732.126,0.322421,5204.132,0.32242,1135.866,0.32242,385.525,0.32242,368.321,0.32242,511.028,0.32242,56.230,0.322421,5191.426,0.32242,91.364,0.32242,450.904,0.32242,575.034,0.32242,436.629,0.32242,745.757,0.32242,211.632,0.32242,474.998,0.32242,816.928,0.32242,183.537,0.322421,530.182,0.322421,530.282,0.32242,107.294,0.322421,437.435,0.32242,309.381,0.32242,0.000,0.32242,2686.741,0.32242,610.194,0.32242,250.923,0.32242,671.583,0.32242,262.714,0.32242,1067.883,0.32242,924.865,0.32242,146.451,0.32242,1517.602,0.32242,405.548,0.32242,823.216,0.32242,141.683,0.32242,63.657,0.32242,258.548,0.32242,715.511,0.32242,101.553,0.32242,662.326,0.32242,408.108,0.32242,0.000,0.32242,212.359,0.32242,424.113,0.32242,246.285,0.32242,1527.185,0.32242,623.000,0.32242,1084.727,0.32242,37.664,0.32242,0.000,0.32242,64.274,0.32242,892.849,0.32242,453.665,0.32242,271.972,0.32242,44.783,0.32242,436.816,0.32242,223.224,0.322421,87.859,0.32242,211.703,0.322421,203.495,0.32242,6406.251,0.322421,1474.332,0.32242,843.387,0.322421,551.142,0.32242,140.961
0.35466,102.032,0.35466,4720.705,0.35466,798.039,0.35466,803.597,0.35466,3220.433,0.354663,141.411,0.35466,98.014,0.354663,534.924,0.35466,233.733,0.354663,1062.543,0.35466,433.039,0.35466,565.104,0.35466,287.183,0.35466,1.714,0.354663,4441.345,0.354663,4308.230,0.354663,3771.261,0.35466,753.168,0.35466,0.000,0.354663,9627.211,0.35466,596.480,0.354663,3172.514,0.35466,803.662,0.354663,7688.572,0.35466,1014.117,0.35466,352.747,0.35466,309.404,0.35466,451.546,0.35466,123.961,0.354663,6039.380,0.35466,184.164,0.35466,434.065,0.35466,580.639,0.35466,564.786,0.35466,1489.157,0.35466,239.981,0.35466,491.931,0.35466,806.730,0.35466,143.440,0.354663,1017.961,0.354663,460.108,0.35466,219.921,0.354663,371.538,0.35466,172.233,0.35466,4.763,0.35466,2325.926,0.35466,440.209,0.35466,165.459,0.35466,779.086,0.35466,196.085,0.35466,1583.213,0.35466,832.376,0.35466,130.613,0.35466,1510.844,0.35466,351.458,0.35466,847.728,0.35466,87.128,0.35466,116.930,0.35466,796.352,0.35466,426.861,0.35466,85.774,0.35466,719.610,0.35466,342.637,0.35466,0.000,0.35466,205.829,0.35466,402.159,0.35466,250.603,0.35466,2619.682,0.35466,543.457,0.35466,2151.462,0.35466,312.752,0.35466,0.000,0.35466,35.911,0.35466,780.313,0.35466,636.530,0.35466,421.928,0.35466,285.695,0.35466,672.076,0.35466,396.467,0.354663,107.802,0.35466,365.730,0.354663,530.933,0.35466,7128.213,0.354663,2871.266,0.35466,1528.504,0.354663,554.235,0.35466,54.641
0.38690,54.027,0.38690,5583.713,0.38690,1017.426,0.38690,653.718,0.38690,3201.133,0.386905,344.308,0.38690,41.581,0.386905,467.200,0.38690,176.289,0.386905,2379.397,0.38690,289.939,0.38690,1853.295,0.38690,212.400,0.38690,101.286,0.386905,5032.961,0.386905,3090.088,0.386905,2946.764,0.38690,899.538,0.38690,0.000,0.386905,13413.828,0.38690,619.752,0.386905,3891.863,0.38690,931.859,0.386905,9515.877,0.38690,801.392,0.38690,314.626,0.38690,236.180,0.38690,376.074,0.38690,360.982,0.386905,6105.749,0.38690,390.091,0.38690,472.689,0.38690,546.426,0.38690,741.531,0.38690,2477.822,0.38690,269.095,0.38690,467.318,0.38690,738.577,0.38690,144.381,0.386905,1445.340,0.386905,394.604,0.38690,460.235,0.386905,338.070,0.38690,98.257,0.38690,394.877,0.38690,1984.976,0.38690,262.616,0.38690,95.344,0.38690,842.686,0.38690,192.715,0.38690,2004.191,0.38690,709.164,0.38690,132.522,0.38690,1402.674,0.38690,272.085,0.38690,881.459,0.38690,43.119,0.38690,176.235,0.38690,1965.609,0.38690,332.650,0.38690,52.945,0.38690,651.023,0.38690,269.851,0.38690,0.000,0.38690,157.145,0.38690,323.881,0.38690,223.517,0.38690,3818.558,0.38690,369.014,0.38690,3438.996,0.38690,1424.987,0.38690,0.000,0.38690,6.565,0.38690,620.040,0.38690,754.553,0.38690,607.845,0.38690,879.968,0.38690,858.866,0.38690,621.514,0.386905,159.258,0.38690,665.337,0.386905,1169.578,0.38690,7304.945,0.386905,4436.973,0.38690,2278.642,0.386905,497.776,0.38690,18.417
0.41915,44.189,0.41915,5866.116,0.41915,1251.524,0.41915,489.081,0.41915,2742.967,0.419147,568.504,0.41915,5.630,0.419147,487.303,0.41915,158.504,0.419147,3786.591,0.41915,247.651,0.41915,3702.308,0.41915,212.200,0.41915,479.313,0.419147,5197.487,0.419147,1930.492,0.419147,1888.193,0.41915,1057.994,0.41915,0.000,0.419147,16394.637,0.41915,595.232,0.419147,4203.751,0.41915,1024.616,0.419147,10110.329,0.41915,583.117,0.41915,224.932,0.41915,195.597,0.41915,313.355,0.41915,997.383,0.419147,5342.860,0.41915,716.499,0.41915,515.339,0.41915,463.516,0.41915,865.552,0.41915,3549.394,0.41915,307.045,0.41915,474.041,0.41915,670.836,0.41915,174.587,0.419147,1688.441,0.419147,326.221,0.41915,833.710,0.419147,378.246,0.41915,72.194,0.41915,2249.262,0.41915,1624.728,0.41915,115.684,0.41915,51.778,0.41915,877.045,0.41915,301.913,0.41915,2234.083,0.41915,554.215,0.41915,209.152,0.41915,1294.734,0.41915,193.305,0.41915,882.101,0.41915,26.741,0.41915,221.454,0.41915,3432.807,0.41915,290.533,0.41915,13.803,0.41915,510.132,0.41915,272.449,0.41915,0.000,0.41915,86.094,0.41915,271.787,0.41915,346.067,0.41915,4797.866,0.41915,159.392,0.41915,4433.571,0.41915,3606.555,0.41915,0.000,0.41915,6.786,0.41915,484.637,0.41915,727.949,0.41915,749.529,0.41915,1730.045,0.41915,941.025,0.41915,899.963,0.419147,230.533,0.41915,1024.228,0.419147,1995.537,0.41915,7104.811,0.419147,5707.596,0.41915,2885.438,0.419147,416.908,0.41915,5.573
0.45139,249.898,0.45139,5525.005,0.45139,1478.714,0.45139,348.911,0.45139,2023.917,0.451389,656.916,0.45139,0.731,0.451389,654.431,0.45139,200.133,0.451389,4781.695,0.45139,345.903,0.45139,5631.458,0.45139,268.633,0.45139,1244.512,0.451389,4907.345,0.451389,1009.545,0.451389,908.057,0.45139,1152.371,0.45139,225.467,0.451389,17912.484,0.45139,551.188,0.451389,4003.404,0.45139,996.213,0.451389,9317.292,0.45139,416.814,0.45139,122.255,0.45139,171.628,0.45139,241.184,0.45139,1985.043,0.451389,3986.486,0.45139,1176.617,0.45139,461.805,0.45139,327.815,0.45139,932.777,0.45139,4464.814,0.45139,417.805,0.45139,563.998,0.45139,631.477,0.45139,248.678,0.451389,1698.163,0.451389,263.581,0.45139,1244.896,0.451389,400.569,0.45139,61.491,0.45139,5704.003,0.45139,1145.114,0.45139,40.832,0.45139,54.415,0.45139,939.096,0.45139,493.221,0.45139,2208.534,0.45139,392.212,0.45139,504.474,0.45139,1106.052,0.45139,121.694,0.45139,804.408,0.45139,29.874,0.45139,214.382,0.45139,4773.221,0.45139,315.181,0.45139,0.398,0.45139,382.284,0.45139,384.945,0.45139,2.610,0.45139,27.833,0.45139,252.567,0.45139,724.694,0.45139,5303.853,0.45139,16.756,0.45139,4873.957,0.45139,6962.852,0.45139,0.000,0.45139,64.567,0.45139,391.510,0.45139,627.451,0.45139,768.414,0.45139,2676.523,0.45139,927.040,0.45139,1187.548,0.451389,283.230,0.45139,1330.980,0.451389,2875.661,0.45139,6682.298,0.451389,6327.663,0.45139,3200.841,0.451389,305.348,0.45139,32.599
0.48363,933.592,0.48363,4757.109,0.48363,1660.880,0.48363,254.928,0.48363,1254.367,0.483631,558.641,0.48363,0.000,0.483631,903.436,0.48363,363.872,0.483631,5049.371,0.48363,680.398,0.48363,7235.302,0.48363,333.467,0.48363,2350.666,0.483631,4193.792,0.483631,380.767,0.483631,300.032,0.48363,1132.640,0.48363,1190.033,0.483631,17571.014,0.48363,473.482,0.483631,3336.513,0.48363,833.909,0.483631,7360.960,0.48363,306.214,0.48363,49.144,0.48363,145.373,0.48363,173.351,0.48363,3119.782,0.483631,2506.644,0.48363,1725.616,0.48363,347.477,0.48363,163.508,0.48363,947.871,0.48363,5014.286,0.48363,716.854,0.48363,714.802,0.48363,617.283,0.48363,455.206,0.483631,1559.626,0.483631,254.411,0.48363,1612.936,0.483631,428.871,0.48363,53.519,0.48363,9748.625,0.48363,784.794,0.48363,52.330,0.48363,212.770,0.48363,1041.625,0.48363,724.829,0.48363,1971.714,0.48363,253.571,0.48363,1391.738,0.48363,808.689,0.48363,84.521,0.48363,658.297,0.48363,37.095,0.48363,163.533,0.48363,5604.827,0.48363,379.146,0.48363,0.000,0.48363,339.168,0.48363,467.336,0.48363,156.582,0.48363,18.840,0.48363,216.365,0.48363,1359.911,0.48363,5163.958,0.48363,0.000,0.48363,4497.998,0.48363,10900.803,0.48363,2.027,0.48363,195.916,0.48363,325.833,0.48363,512.953,0.48363,645.039,0.48363,3497.258,0.48363,1087.197,0.48363,1491.957,0.483631,279.465,0.48363,1431.643,0.483631,3584.478,0.48363,6127.799,0.483631,6090.398,0.48363,3143.778,0.483631,175.366,0.48363,175.729
0.51587,1988.132,0.51587,3806.488,0.51587,1708.954,0.51587,169.462,0.51587,557.333,0.515873,358.852,0.51587,0.000,0.515873,1080.089,0.51587,502.348,0.515873,4581.345,0.51587,1296.951,0.51587,8175.131,0.51587,345.067,0.51587,3505.708,0.515873,3138.963,0.515873,72.131,0.515873,48.021,0.51587,1039.184,0.51587,3521.667,0.515873,15373.185,0.51587,523.005,0.515873,2389.019,0.51587,558.437,0.515873,4870.648,0.51587,285.601,0.51587,25.239,0.51587,106.172,0.51587,160.208,0.51587,4055.520,0.515873,1344.370,0.51587,2209.731,0.51587,237.682,0.51587,46.893,0.51587,880.134,0.51587,5055.518,0.51587,1254.833,0.51587,830.316,0.51587,584.253,0.51587,913.946,0.515873,1334.301,0.515873,350.290,0.51587,1879.073,0.515873,555.403,0.51587,50.760,0.51587,13503.367,0.51587,528.466,0.51587,234.495,0.51587,862.553,0.51587,1145.910,0.51587,939.450,0.51587,1557.889,0.51587,198.730,0.51587,2885.104,0.51587,477.818,0.51587,162.264,0.51587,443.693,0.51587,66.335,0.51587,226.641,0.51587,5674.875,0.51587,447.293,0.51587,0.000,0.51587,385.290,0.51587,438.092,0.51587,994.595,0.51587,83.026,0.51587,157.753,0.51587,2137.138,0.51587,4380.024,0.51587,51.454,0.51587,3417.328,0.51587,14644.848,0.51587,1068.976,0.51587,510.532,0.51587,229.024,0.51587,384.399,0.51587,421.290,0.51587,4027.924,0.51587,1393.493,0.51587,1798.093,0.515873,207.298,0.51587,1275.818,0.515873,4008.734,0.51587,5396.851,0.515873,5023.294,0.51587,2709.899,0.515873,40.262,0.51587,513.886
0.54812,3284.744,0.54812,2866.721,0.54812,1597.056,0.54812,105.208,0.54812,216.567,0.548115,181.649,0.54812,0.684,0.548115,1143.191,0.54812,472.161,0.548115,3578.470,0.54812,2130.422,0.54812,8244.678,0.54812,262.500,0.54812,4519.039,0.548115,2004.222,0.548115,1.791,0.548115,2.732,0.54812,1090.414,0.54812,6859.833,0.548115,11769.416,0.54812,639.226,0.548115,1393.539,0.54812,276.481,0.548115,2797.065,0.54812,403.890,0.54812,19.361,0.54812,64.557,0.54812,207.872,0.54812,4516.138,0.548115,534.103,0.54812,2556.495,0.54812,157.080,0.54812,12.996,0.54812,745.922,0.54812,4573.248,0.54812,1906.741,0.54812,849.974,0.54812,487.613,0.54812,1532.062,0.548115,1071.638,0.548115,503.974,0.54812,1976.078,0.548115,977.030,0.54812,89.487,0.54812,16062.527,0.54812,289.311,0.54812,946.696,0.54812,2248.275,0.54812,1140.873,0.54812,1110.617,0.54812,1054.823,0.54812,230.319,0.54812,4637.858,0.54812,180.609,0.54812,521.600,0.54812,223.059,0.54812,144.989,0.54812,840.762,0.54812,4965.102,0.54812,454.552,0.54812,5.153,0.54812,439.926,0.54812,304.928,0.54812,2723.328,0.54812,285.818,0.54812,82.181,0.54812,3020.704,0.54812,3195.163,0.54812,416.798,0.54812,2010.309,0.54812,17196.582,0.54812,5005.583,0.54812,1204.322,0.54812,88.995,0.54812,281.897,0.54812,144.567,0.54812,4187.022,0.54812,1847.637,0.54812,2057.450,0.548115,111.998,0.54812,916.869,0.548115,4031.603,0.54812,4383.511,0.548115,3467.210,0.54812,1965.634,0.548115,0.308,0.54812,1052.649
0.58036,4460.271,0.58036,1962.730,0.58036,1276.722,0.58036,60.955,0.58036,76.933,0.580357,104.519,0.58036,38.568,0.580357,1173.781,0.58036,328.477,0.580357,2429.462,0.58036,2948.847,0.58036,7438.675,0.58036,106.067,0.58036,5086.019,0.580357,1044.128,0.580357,0.156,0.580357,4.964,0.58036,1528.725,0.58036,10152.434,0.580357,7602.021,0.58036,762.152,0.580357,619.387,0.58036,107.914,0.580357,1281.636,0.58036,620.094,0.58036,43.976,0.58036,82.748,0.58036,365.544,0.58036,4360.045,0.580357,136.804,0.58036,2720.518,0.58036,82.740,0.58036,59.704,0.58036,571.713,0.58036,3741.271,0.58036,2487.142,0.58036,753.559,0.58036,354.732,0.58036,2232.228,0.580357,817.721,0.580357,686.967,0.58036,1914.863,0.580357,1915.866,0.58036,349.444,0.58036,16796.771,0.58036,109.332,0.58036,2131.206,0.58036,3938.164,0.58036,967.902,0.58036,1228.965,0.58036,543.355,0.58036,360.321,0.58036,6158.902,0.58036,34.252,0.58036,1268.880,0.58036,75.043,0.58036,427.920,0.58036,2158.013,0.58036,3716.760,0.58036,378.774,0.58036,301.629,0.58036,386.530,0.58036,123.720,0.58036,5108.435,0.58036,584.018,0.58036,7.926,0.58036,4081.344,0.58036,1939.376,0.58036,1218.599,0.58036,827.388,0.58036,17893.869,0.58036,11086.315,0.58036,2233.964,0.58036,6.146,0.58036,262.366,0.58036,14.481,0.58036,3987.553,0.58036,2561.032,0.58036,2190.626,0.580357,53.429,0.58036,510.198,0.580357,3645.708,0.58036,3073.875,0.580357,1956.349,0.58036,1096.782,0.580357,0.000,0.58036,1758.161
0.61260,5527.648,0.61260,1187.673,0.61260,808.431,0.61260,23.351,0.61260,54.000,0.612599,161.771,0.61260,310.571,0.612599,1225.212,0.61260,211.965,0.612599,1381.188,0.61260,3584.730,0.61260,5927.653,0.61260,0.100,0.61260,5127.976,0.612599,416.857,0.612599,22.135,0.612599,82.995,0.61260,2281.150,0.61260,12502.566,0.612599,4084.284,0.61260,840.117,0.612599,253.464,0.61260,63.021,0.612599,330.182,0.61260,843.053,0.61260,232.148,0.61260,329.440,0.61260,796.737,0.61260,3622.546,0.612599,19.195,0.61260,2681.973,0.61260,19.328,0.61260,243.215,0.61260,421.576,0.61260,2715.246,0.61260,2845.592,0.61260,568.541,0.61260,246.213,0.61260,2938.522,0.612599,609.798,0.612599,889.774,0.61260,1691.368,0.612599,3110.591,0.61260,1053.188,0.61260,15427.254,0.61260,8.952,0.61260,3467.062,0.61260,5480.137,0.61260,692.567,0.61260,1285.757,0.61260,156.779,0.61260,613.171,0.61260,6960.480,0.61260,0.461,0.61260,2290.340,0.61260,47.987,0.61260,1141.685,0.61260,3666.420,0.61260,2288.853,0.61260,233.926,0.61260,1858.826,0.61260,195.746,0.61260,14.101,0.61260,7394.785,0.61260,882.636,0.61260,0.000,0.61260,5028.008,0.61260,968.289,0.61260,2713.772,0.61260,246.470,0.61260,16384.717,0.61260,17652.645,0.61260,3399.680,0.61260,0.000,0.61260,328.637,0.61260,0.000,0.61260,3510.091,0.61260,3437.816,0.61260,2080.633,0.612599,53.615,0.61260,230.155,0.612599,2867.845,0.61260,1713.741,0.612599,865.465,0.61260,416.910,0.612599,3.830,0.61260,2495.415
0.64484,6306.348,0.64484,645.887,0.64484,334.158,0.64484,85.381,0.64484,97.900,0.644841,436.349,0.64484,958.361,0.644841,1300.665,0.64484,187.208,0.644841,587.187,0.64484,3952.211,0.64484,4015.819,0.64484,0.000,0.64484,4643.246,0.644841,148.698,0.644841,117.528,0.644841,258.036,0.64484,3416.861,0.64484,13119.767,0.644841,1703.794,0.64484,968.731,0.644841,124.616,0.64484,60.159,0.644841,18.333,0.64484,1021.938,0.64484,995.426,0.64484,920.640,0.64484,1486.074,0.64484,2502.364,0.644841,0.000,0.64484,2453.489,0.64484,6.092,0.64484,590.482,0.64484,281.607,0.64484,1745.118,0.64484,2858.559,0.64484,385.541,0.64484,147.773,0.64484,3403.881,0.644841,448.288,0.644841,1058.945,0.64484,1372.257,0.644841,4136.612,0.64484,2072.806,0.64484,12426.462,0.64484,0.000,0.64484,4569.318,0.64484,6414.131,0.64484,393.542,0.64484,1223.410,0.64484,46.522,0.64484,1028.955,0.64484,6751.604,0.64484,41.689,0.64484,3336.214,0.64484,196.685,0.64484,2336.806,0.64484,4896.010,0.64484,1105.006,0.64484,88.814,0.64484,4861.549,0.64484,55.483,0.64484,0.000,0.64484,9211.831,0.64484,1152.168,0.64484,23.117,0.64484,5638.468,0.64484,458.310,0.64484,4307.218,0.64484,27.417,0.64484,13084.243,0.64484,23187.578,0.64484,4450.508,0.64484,0.000,0.64484,443.216,0.64484,0.772,0.64484,2819.954,0.64484,4186.093,0.64484,1696.452,0.644841,426.764,0.64484,119.337,0.644841,1903.629,0.64484,690.664,0.644841,238.999,0.64484,130.445,0.644841,179.142,0.64484,3065.247
0.67708,6840.925,0.67708,290.707,0.67708,71.986,0.67708,481.786,0.67708,134.117,0.677083,1055.142,0.67708,2071.405,0.677083,1350.640,0.67708,387.286,0.677083,145.889,0.67708,4011.365,0.67708,2197.806,0.67708,78.567,0.67708,3656.417,0.677083,111.547,0.677083,267.313,0.677083,426.219,0.67708,4820.533,0.67708,11700.833,0.677083,492.042,0.67708,1180.264,0.677083,89.080,0.67708,115.169,0.677083,29.130,0.67708,1140.759,0.67708,2640.382,0.67708,1850.518,0.67708,2263.735,0.67708,1432.246,0.677083,36.040,0.67708,2053.717,0.67708,0.811,0.67708,1408.776,0.67708,114.628,0.67708,991.377,0.67708,2525.301,0.67708,243.325,0.67708,92.257,0.67708,3407.357,0.677083,327.446,0.677083,1118.710,0.67708,1035.356,0.677083,4606.104,0.67708,3143.530,0.67708,8572.093,0.67708,0.000,0.67708,5083.618,0.67708,6433.661,0.67708,142.462,0.67708,1025.383,0.67708,59.362,0.67708,1531.315,0.67708,5580.373,0.67708,573.877,0.67708,4104.771,0.67708,738.330,0.67708,3685.677,0.67708,5528.605,0.67708,428.254,0.67708,11.212,0.67708,8500.669,0.67708,1.155,0.67708,0.000,0.67708,10046.799,0.67708,1501.617,0.67708,278.231,0.67708,5785.127,0.67708,315.552,0.67708,5683.712,0.67708,0.027,0.67708,8829.556,0.67708,26124.549,0.67708,5252.923,0.67708,0.000,0.67708,504.759,0.67708,133.024,0.67708,1937.145,0.67708,4567.308,0.67708,1164.458,0.677083,1355.713,0.67708,47.518,0.677083,1093.794,0.67708,162.630,0.677083,27.850,0.67708,32.241,0.677083,1075.582,0.67708,3330.316
0.70933,6932.865,0.70933,83.337,0.70933,15.489,0.70933,1161.560,0.70933,145.650,0.709325,2045.188,0.70933,3307.115,0.709325,1302.983,0.70933,1024.921,0.709325,26.609,0.70933,3762.333,0.70933,912.824,0.70933,492.600,0.70933,2477.966,0.709325,134.629,0.709325,322.775,0.709325,501.789,0.70933,6025.631,0.70933,8601.033,0.709325,53.251,0.70933,1554.925,0.709325,82.363,0.70933,234.252,0.709325,130.218,0.70933,1177.196,0.70933,4723.218,0.70933,3050.916,0.70933,3000.473,0.70933,619.155,0.709325,108.139,0.70933,1556.229,0.70933,0.000,0.70933,2799.650,0.70933,40.093,0.70933,499.019,0.70933,1961.018,0.70933,135.396,0.70933,104.532,0.70933,2951.883,0.709325,288.612,0.709325,1032.484,0.70933,734.737,0.709325,4380.058,0.70933,3973.205,0.70933,4969.048,0.70933,0.000,0.70933,4935.163,0.70933,5514.404,0.70933,25.446,0.70933,728.212,0.70933,96.726,0.70933,1972.151,0.70933,3792.509,0.70933,2026.355,0.70933,4361.620,0.70933,1863.913,0.70933,4810.391,0.70933,5400.890,0.70933,154.891,0.70933,0.004,0.70933,11685.433,0.70933,6.635,0.70933,44.874,0.70933,9769.728,0.70933,1865.752,0.70933,1029.781,0.70933,5473.157,0.70933,306.627,0.70933,6479.913,0.70933,0.000,0.70933,4991.035,0.70933,25597.598,0.70933,5675.877,0.70933,13.143,0.70933,405.591,0.70933,665.894,0.70933,979.055,0.70933,4477.157,0.70933,717.264,0.709325,2528.900,0.70933,2.466,0.709325,506.421,0.70933,2.865,0.709325,43.291,0.70933,29.517,0.709325,2710.251,0.70933,3198.285
0.74157,6498.000,0.74157,16.584,0.74157,56.208,0.74157,1883.385,0.74157,112.983,0.741567,3090.972,0.74157,4245.476,0.741567,1144.476,0.74157,1982.798,0.741567,45.959,0.74157,3244.961,0.74157,227.845,0.74157,1186.267,0.74157,1428.259,0.741567,209.000,0.741567,274.549,0.741567,468.109,0.74157,6660.361,0.74157,4747.133,0.741567,0.781,0.74157,1977.914,0.741567,116.012,0.74157,506.882,0.741567,264.528,0.74157,1166.119,0.74157,6647.372,0.74157,4198.196,0.74157,3549.171,0.74157,170.350,0.741567,230.009,0.74157,1039.279,0.74157,31.317,0.74157,4507.536,0.74157,110.745,0.74157,297.150,0.74157,1374.459,0.74157,91.202,0.74157,217.908,0.74157,2206.031,0.741567,311.437,0.741567,843.982,0.74157,496.370,0.741567,3587.670,0.74157,4314.385,0.74157,2293.644,0.74157,51.664,0.74157,4041.663,0.74157,3938.855,0.74157,0.000,0.74157,437.868,0.74157,133.626,0.74157,2258.143,0.74157,2033.720,0.74157,3934.331,0.74157,4036.968,0.74157,3466.562,0.74157,5358.454,0.74157,4546.525,0.74157,58.640,0.74157,0.049,0.74157,13680.513,0.74157,96.556,0.74157,363.640,0.74157,8352.074,0.74157,2136.621,0.74157,2482.979,0.74157,4781.707,0.74157,277.428,0.74157,6481.542,0.74157,1.683,0.74157,2111.346,0.74157,21665.250,0.74157,5743.934,0.74157,158.614,0.74157,177.269,0.74157,1808.808,0.74157,331.203,0.74157,3928.729,0.74157,474.294,0.741567,3608.145,0.74157,0.000,0.741567,103.480,0.74157,0.000,0.741567,126.122,0.74157,170.377,0.741567,4509.471,0.74157,2652.542
0.77381,5417.762,0.77381,40.401,0.77381,178.268,0.77381,2433.268,0.77381,46.683,0.773810,3987.264,0.77381,4590.297,0.773810,885.387,0.77381,2962.909,0.773810,78.458,0.77381,2575.942,0.77381,22.292,0.77381,2034.717,0.77381,711.749,0.773810,316.891,0.773810,182.881,0.773810,372.564,0.77381,6605.674,0.77381,1651.933,0.773810,5.200,0.77381,2306.146,0.773810,199.351,0.77381,970.160,0.773810,377.770,0.77381,1151.588,0.77381,7998.488,0.77381,4942.838,0.77381,3775.551,0.77381,30.731,0.773810,369.388,0.77381,635.789,0.77381,348.885,0.77381,6101.935,0.77381,332.037,0.77381,225.284,0.77381,919.148,0.77381,80.291,0.77381,498.123,0.77381,1416.858,,,0.773810,629.734,0.77381,316.184,0.773810,2555.697,0.77381,4027.839,0.77381,653.020,0.77381,379.705,0.77381,2848.339,0.77381,2235.874,0.77381,0.000,0.77381,277.668,0.77381,178.125,0.77381,2254.550,0.77381,851.040,0.77381,5674.594,0.77381,3248.458,0.77381,5118.025,0.77381,5119.799,0.77381,3193.502,0.77381,65.836,0.77381,12.915,0.77381,13947.328,0.77381,585.280,0.77381,1335.364,0.77381,6174.729,0.77381,2232.281,0.77381,4248.423,0.77381,3852.369,0.77381,205.435,0.77381,5741.583,0.77381,31.176,0.77381,531.637,0.77381,15366.782,0.77381,5434.921,0.77381,557.519,0.77381,20.197,0.77381,3409.073,0.77381,42.002,0.77381,3039.596,0.77381,412.271,0.773810,4182.358,0.77381,0.000,0.773810,0.074,0.77381,0.000,0.773810,235.039,0.77381,366.814,0.773810,5914.584,0.77381,1820.284
0.80605,3890.260,0.80605,63.452,0.80605,274.549,0.80605,2614.084,0.80605,11.300,0.806052,4530.915,0.80605,4211.945,0.806052,546.396,0.80605,3661.306,0.806052,108.350,0.80605,1957.368,0.80605,8.328,0.80605,2939.133,0.80605,360.559,0.806052,427.952,,,0.806052,277.333,0.80605,5844.554,0.80605,126.267,0.806052,13.196,0.80605,2381.106,0.806052,308.711,0.80605,1479.785,0.806052,394.192,0.80605,1155.083,0.80605,8445.651,0.80605,5119.015,0.80605,3560.615,0.80605,63.862,0.806052,413.078,0.80605,382.007,0.80605,1129.868,0.80605,7262.492,0.80605,800.684,0.80605,188.890,0.80605,630.660,0.80605,110.870,0.80605,964.985,0.80605,735.857,,,0.806052,429.916,0.80605,167.610,0.806052,1618.721,0.80605,3217.596,0.80605,48.922,0.80605,1415.517,0.80605,1646.873,0.80605,961.935,0.80605,1.010,0.80605,187.131,0.80605,228.886,0.80605,1944.849,0.80605,271.742,0.80605,6794.759,0.80605,2233.579,0.80605,6403.680,0.80605,4156.474,0.80605,1707.197,0.80605,179.615,0.80605,187.514,0.80605,12485.349,0.80605,1759.416,0.80605,2707.424,0.80605,3821.063,0.80605,2106.761,0.80605,5817.242,0.80605,2872.034,0.80605,146.917,0.80605,4288.951,0.80605,87.501,0.80605,164.641,0.80605,8553.983,0.80605,4821.761,0.80605,1272.487,0.80605,0.000,0.80605,4897.231,0.80605,0.000,0.80605,1996.793,0.80605,470.592,0.806052,4112.417,0.80605,1.870,0.806052,4.642,0.80605,0.356,0.806052,370.839,0.80605,545.348,0.806052,6533.255,0.80605,965.484
