Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86
0.32242,353.086,0.32242,5305.088,0.32242,9660.950,0.32242,8978.576,0.32242,7198.550,0.322421,3421.252,0.32242,4387.891,0.322421,8632.622,0.32242,7667.232,0.322421,2333.329,0.32242,3632.703,0.32242,646.185,0.32242,7334.233,0.32242,5104.317,0.322421,5898.059,0.322421,913.137,0.322421,1704.383,0.32242,2814.301,0.32242,90.150,0.322421,4787.743,0.32242,7758.777,0.322421,60.536,0.32242,951.128,0.322421,6349.266,0.32242,303.107,0.32242,8850.146,0.32242,5509.937,0.32242,3216.241,0.32242,2825.185,0.322421,2182.343,0.32242,2054.370,0.32242,11338.890,0.32242,3704.273,0.32242,8987.534,0.32242,2053.363,0.32242,2896.427,0.32242,7413.942,0.32242,2044.363,0.32242,5741.130,0.322421,3493.561,0.322421,1792.286,0.32242,1672.761,0.322421,3869.521,0.32242,5602.769,0.32242,11567.554,0.32242,3065.767,0.32242,138.476,0.32242,1034.523,0.32242,5696.361,0.32242,4319.810,0.32242,4319.527,0.32242,1817.687,0.32242,4233.028,0.32242,353.337,0.32242,4003.177,0.32242,1645.494,0.32242,228.946,0.32242,3978.727,0.32242,9297.135,0.32242,3991.109,0.32242,894.675,0.32242,313.101,0.32242,2291.809,0.32242,4456.890,0.32242,5328.263,0.32242,6251.429,0.32242,3778.077,0.32242,213.341,0.32242,5743.975,0.32242,1714.526,0.32242,6357.121,0.32242,13401.855,0.32242,3879.365,0.32242,5865.895,0.32242,9125.755,0.32242,8122.238,0.32242,2143.008,0.32242,7005.499,0.32242,4915.549,0.322421,7024.247,0.32242,3780.378,0.322421,3497.997,0.32242,2424.417,0.322421,3804.269,0.32242,33.513,0.322421,5755.219,0.32242,36.097
0.35466,337.140,0.35466,4831.439,0.35466,8397.182,0.35466,7719.344,0.35466,6185.667,0.354663,3407.272,0.35466,4029.214,0.354663,8380.462,0.35466,8368.077,0.354663,1996.377,0.35466,3237.412,0.35466,554.238,0.35466,7362.333,0.35466,4361.877,0.354663,4598.535,0.354663,388.523,0.354663,834.381,0.35466,3099.734,0.35466,48.083,0.354663,4668.199,0.35466,7037.458,0.354663,111.535,0.35466,403.261,0.354663,5071.316,0.35466,444.260,0.35466,9021.392,0.35466,4608.798,0.35466,3133.529,0.35466,2334.818,0.354663,1579.115,0.35466,2474.476,0.35466,11018.270,0.35466,2708.124,0.35466,8035.494,0.35466,1849.650,0.35466,2418.307,0.35466,6966.301,0.35466,1689.444,0.35466,5916.177,0.354663,3597.666,0.354663,1591.221,0.35466,1554.454,0.354663,3656.770,0.35466,5105.326,0.35466,10592.506,0.35466,2516.713,0.35466,6.007,0.35466,1741.947,0.35466,5913.331,0.35466,4796.488,0.35466,3814.365,0.35466,2394.014,0.35466,3915.572,0.35466,228.070,0.35466,2272.795,0.35466,859.678,0.35466,55.604,0.35466,3785.081,0.35466,9889.653,0.35466,3492.812,0.35466,427.726,0.35466,242.815,0.35466,1798.550,0.35466,4541.893,0.35466,5935.292,0.35466,5686.898,0.35466,3328.621,0.35466,139.288,0.35466,3676.171,0.35466,1619.057,0.35466,4574.960,0.35466,12590.053,0.35466,4020.221,0.35466,5404.813,0.35466,8368.468,0.35466,6563.759,0.35466,1637.500,0.35466,6278.450,0.35466,4460.663,0.354663,7567.528,0.35466,2888.094,0.354663,3739.642,0.35466,1332.199,0.354663,3374.868,0.35466,4.605,0.354663,6483.506,0.35466,42.179
0.38690,195.814,0.38690,3891.333,0.38690,7024.304,0.38690,6477.191,0.38690,4667.333,0.386905,2885.518,0.38690,3485.071,0.386905,7770.961,0.38690,8491.030,0.386905,1425.727,0.38690,2835.696,0.38690,350.796,0.38690,6964.000,0.38690,3867.678,0.386905,2738.775,0.386905,119.098,0.386905,246.026,0.38690,3239.584,0.38690,87.333,0.386905,4239.442,0.38690,6425.449,0.386905,189.821,0.38690,207.314,0.386905,3730.796,0.38690,567.018,0.38690,8829.396,0.38690,3860.665,0.38690,2667.896,0.38690,1973.045,0.386905,922.077,0.38690,2770.059,0.38690,10372.767,0.38690,2153.919,0.38690,6787.888,0.38690,1573.148,0.38690,1836.318,0.38690,6328.060,0.38690,1327.332,0.38690,5690.925,0.386905,3389.406,0.386905,1290.914,0.38690,1330.211,0.386905,3301.557,0.38690,4654.254,0.38690,9364.456,0.38690,2046.533,0.38690,8.664,0.38690,2537.713,0.38690,5895.458,0.38690,5047.688,0.38690,3113.352,0.38690,2839.194,0.38690,3366.390,0.38690,230.173,0.38690,1107.432,0.38690,457.817,0.38690,5.667,0.38690,4155.540,0.38690,9413.150,0.38690,3186.078,0.38690,179.608,0.38690,181.933,0.38690,1145.534,0.38690,4495.507,0.38690,6315.759,0.38690,4764.481,0.38690,2784.173,0.38690,59.447,0.38690,2509.483,0.38690,1779.091,0.38690,2986.947,0.38690,10882.987,0.38690,4314.086,0.38690,4630.725,0.38690,7202.147,0.38690,5430.717,0.38690,1229.834,0.38690,5044.274,0.38690,3930.355,0.386905,8010.778,0.38690,2099.470,0.386905,3835.246,0.38690,533.138,0.386905,2818.979,0.38690,12.177,0.386905,6956.893,0.38690,118.047
0.41915,86.660,0.41915,2732.007,0.41915,5811.727,0.41915,5616.854,0.41915,3010.367,0.419147,2005.381,0.41915,3192.767,0.419147,7075.503,0.41915,8481.189,0.419147,802.279,0.41915,2339.457,0.41915,253.947,0.41915,6215.267,0.41915,3369.013,0.419147,1194.608,0.419147,51.309,0.419147,16.077,0.41915,3389.204,0.41915,319.433,0.419147,3462.158,0.41915,6231.563,0.419147,237.881,0.41915,89.129,0.419147,2710.183,0.41915,780.794,0.41915,7852.713,0.41915,3169.032,0.41915,1952.645,0.41915,1657.836,0.419147,440.956,0.41915,2878.079,0.41915,9472.660,0.41915,2018.177,0.41915,5476.616,0.41915,1195.044,0.41915,1227.389,0.41915,5168.289,0.41915,1042.479,0.41915,5173.472,0.419147,2945.626,0.419147,900.964,0.41915,1123.770,0.419147,2759.787,0.41915,4161.002,0.41915,8034.530,0.41915,1662.621,0.41915,183.139,0.41915,2964.876,0.41915,5558.099,0.41915,4980.461,0.41915,2341.233,0.41915,3135.745,0.41915,2604.352,0.41915,346.729,0.41915,710.379,0.41915,273.600,0.41915,0.000,0.41915,4933.417,0.41915,7929.480,0.41915,2875.693,0.41915,183.956,0.41915,140.030,0.41915,561.162,0.41915,4234.678,0.41915,6323.033,0.41915,3507.700,0.41915,2136.872,0.41915,13.650,0.41915,2024.504,0.41915,1789.008,0.41915,1894.907,0.41915,8321.822,0.41915,4253.348,0.41915,3565.742,0.41915,5762.812,0.41915,4787.783,0.41915,971.028,0.41915,3701.915,0.41915,3226.477,0.419147,7959.511,0.41915,1595.765,0.419147,3751.871,0.41915,123.474,0.419147,2140.804,0.41915,16.626,0.419147,7290.116,0.41915,351.395
0.45139,146.030,0.45139,1669.686,0.45139,5008.871,0.45139,5250.867,0.45139,1543.567,0.451389,1159.917,0.45139,3208.969,0.451389,6398.885,0.45139,8417.302,0.451389,353.031,0.45139,1845.557,0.45139,197.699,0.45139,5282.900,0.45139,2680.249,0.451389,395.197,0.451389,40.904,0.451389,0.000,0.45139,3448.488,0.45139,561.467,0.451389,2444.520,0.45139,5815.677,0.451389,228.540,0.45139,35.055,0.451389,2087.381,0.45139,1275.441,0.45139,6300.516,0.45139,2473.199,0.45139,1295.636,0.45139,1305.185,0.451389,244.474,0.45139,2672.565,0.45139,8428.860,0.45139,1995.663,0.45139,4447.442,0.45139,788.079,0.45139,623.790,0.45139,3574.693,0.45139,883.221,0.45139,4371.223,0.451389,2395.377,0.451389,499.582,0.45139,815.344,0.451389,2053.879,0.45139,3486.920,0.45139,6701.355,0.45139,1352.194,0.45139,656.701,0.45139,2963.135,0.45139,4833.329,0.45139,4711.041,0.45139,1743.358,0.45139,3163.664,0.45139,1831.013,0.45139,624.854,0.45139,770.905,0.45139,134.996,0.45139,56.337,0.45139,5685.306,0.45139,5734.196,0.45139,2477.551,0.45139,250.695,0.45139,242.037,0.45139,214.841,0.45139,3778.361,0.45139,5981.204,0.45139,2180.579,0.45139,1480.663,0.45139,0.000,0.45139,1536.485,0.45139,1486.647,0.45139,1088.552,0.45139,5438.922,0.45139,3662.724,0.45139,2652.513,0.45139,4370.986,0.45139,4308.276,0.45139,768.355,0.45139,2548.345,0.45139,2276.203,0.451389,7286.948,0.45139,1459.098,0.451389,3471.744,0.45139,37.607,0.451389,1467.494,0.45139,2.514,0.451389,7392.053,0.45139,764.222
0.48363,339.856,0.48363,933.492,0.48363,4501.628,0.48363,5159.490,0.48363,752.300,0.483631,531.108,0.48363,3177.286,0.483631,5805.736,0.48363,7941.801,0.483631,107.335,0.48363,1304.928,0.48363,207.613,0.48363,4404.967,0.48363,1886.734,0.483631,96.136,0.483631,99.868,0.483631,4.693,0.48363,3233.720,0.48363,725.333,0.483631,1548.499,0.48363,4818.311,0.483631,148.219,0.48363,29.418,0.483631,1618.823,0.48363,2117.401,0.48363,4706.766,0.48363,1881.566,0.48363,928.216,0.48363,960.279,0.483631,248.101,0.48363,2133.528,0.48363,7514.447,0.48363,1942.674,0.48363,3730.757,0.48363,444.412,0.48363,146.258,0.48363,2172.775,0.48363,900.908,0.48363,3110.772,0.483631,1815.687,0.483631,186.873,0.48363,726.733,0.483631,1289.780,0.48363,2938.232,0.48363,5348.396,0.48363,1122.475,0.48363,1064.139,0.48363,2790.795,0.48363,3973.047,0.48363,4337.659,0.48363,1449.236,0.48363,2911.573,0.48363,1283.435,0.48363,961.513,0.48363,962.308,0.48363,179.055,0.48363,504.453,0.48363,6306.540,0.48363,3378.173,0.48363,2137.397,0.48363,361.757,0.48363,530.603,0.48363,47.665,0.48363,3251.197,0.48363,5399.877,0.48363,1163.150,0.48363,948.552,0.48363,0.000,0.48363,1005.938,0.48363,1088.908,0.48363,536.936,0.48363,2999.513,0.48363,2753.645,0.48363,2355.077,0.48363,3402.684,0.48363,3769.776,0.48363,451.422,0.48363,1565.833,0.48363,1318.810,0.483631,6326.970,0.48363,1696.973,0.483631,3000.212,0.48363,17.368,0.483631,917.153,0.48363,0.000,0.483631,7013.743,0.48363,1020.909
0.51587,436.826,0.51587,396.816,0.51587,3778.456,0.51587,4956.126,0.51587,532.167,0.515873,210.749,0.51587,2977.462,0.515873,5377.181,0.51587,6616.679,0.515873,7.350,0.51587,816.767,0.51587,204.086,0.51587,3737.067,0.51587,1283.160,0.515873,48.508,0.515873,374.038,0.515873,155.462,0.51587,2907.015,0.51587,822.633,0.515873,911.934,0.51587,3160.423,0.515873,108.794,0.51587,168.550,0.515873,1120.948,0.51587,3006.952,0.51587,3512.745,0.51587,1411.216,0.51587,904.325,0.51587,657.537,0.515873,484.003,0.51587,1485.484,0.51587,6812.483,0.51587,1878.612,0.51587,3176.468,0.51587,253.554,0.51587,4.136,0.51587,1440.254,0.51587,1161.070,0.51587,1598.438,0.515873,1242.781,0.515873,101.666,0.51587,911.971,0.515873,642.732,0.51587,2626.799,0.51587,3766.237,0.51587,1025.174,0.51587,1189.901,0.51587,2549.487,0.51587,3316.471,0.51587,3877.880,0.51587,1597.110,0.51587,2627.392,0.51587,910.456,0.51587,1206.883,0.51587,1116.095,0.51587,399.706,0.51587,1935.250,0.51587,7047.128,0.51587,1433.929,0.51587,1876.481,0.51587,409.036,0.51587,806.194,0.51587,4.471,0.51587,2848.705,0.51587,4598.493,0.51587,729.208,0.51587,596.115,0.51587,14.831,0.51587,572.781,0.51587,703.785,0.51587,263.477,0.51587,1730.491,0.51587,1952.745,0.51587,2661.270,0.51587,2911.664,0.51587,3183.151,0.51587,170.292,0.51587,865.140,0.51587,755.638,0.515873,5433.122,0.51587,2199.531,0.515873,2516.782,0.51587,0.000,0.515873,456.968,0.51587,0.000,0.515873,6078.054,0.51587,987.360
0.54812,359.249,0.54812,61.694,0.54812,2733.797,0.54812,4524.151,0.54812,850.000,0.548115,112.663,0.54812,2811.561,0.548115,5012.150,0.54812,4677.949,0.548115,92.542,0.54812,471.583,0.54812,184.067,0.54812,2997.900,0.54812,898.711,0.548115,132.829,0.548115,944.258,0.548115,911.690,0.54812,2578.513,0.54812,721.433,0.548115,480.585,0.54812,1594.749,0.548115,153.781,0.54812,668.163,0.548115,741.485,0.54812,3588.262,0.54812,2846.834,0.54812,1051.119,0.54812,1085.299,0.54812,398.713,0.548115,1024.772,0.54812,944.453,0.54812,6277.024,0.54812,1749.090,0.54812,2846.706,0.54812,122.321,0.54812,0.000,0.54812,1346.879,0.54812,1640.213,0.54812,603.122,0.548115,779.406,0.548115,147.708,0.54812,1204.389,0.548115,354.085,0.54812,2422.856,0.54812,2123.429,0.54812,968.380,0.54812,1136.348,0.54812,2142.650,0.54812,3074.287,0.54812,3290.692,0.54812,2153.264,0.54812,2455.638,0.54812,578.693,0.54812,1380.335,0.54812,1163.135,0.54812,799.727,0.54812,3847.561,0.54812,7957.529,0.54812,322.977,0.54812,1666.586,0.54812,394.480,0.54812,915.196,0.54812,77.837,0.54812,2349.416,0.54812,3602.160,0.54812,610.021,0.54812,343.659,0.54812,99.965,0.54812,415.155,0.54812,400.363,0.54812,144.961,0.54812,1414.932,0.54812,1419.818,0.54812,3292.933,0.54812,2508.388,0.54812,2660.160,0.54812,42.418,0.54812,432.983,0.54812,603.728,0.548115,4556.139,0.54812,2674.881,0.548115,2170.738,0.54812,0.120,0.548115,112.377,0.54812,0.000,0.548115,4614.268,0.54812,759.502
0.58036,224.688,0.58036,213.378,0.58036,1953.193,0.58036,4052.986,0.58036,2016.867,0.580357,86.086,0.58036,2785.001,0.580357,4406.146,0.58036,3007.594,0.580357,590.356,0.58036,264.446,0.58036,285.359,0.58036,2036.267,0.58036,586.019,0.580357,564.654,0.580357,1496.588,0.580357,2019.050,0.58036,2202.789,0.58036,416.700,0.580357,261.943,0.58036,555.117,0.580357,295.844,0.58036,1371.940,0.580357,825.255,0.58036,3913.786,0.58036,2590.941,0.58036,753.231,0.58036,1273.124,0.58036,233.878,0.580357,1866.429,0.58036,547.280,0.58036,5838.926,0.58036,1485.419,0.58036,2846.873,0.58036,33.359,0.58036,2.208,0.58036,1457.643,0.58036,2198.972,0.58036,187.593,0.580357,592.290,0.580357,356.398,0.58036,1414.242,0.580357,340.327,0.58036,2093.951,0.58036,935.086,0.58036,835.657,0.58036,1010.468,0.58036,1514.422,0.58036,3106.197,0.58036,2672.425,0.58036,2902.082,0.58036,2275.823,0.58036,327.797,0.58036,1423.630,0.58036,1052.492,0.58036,1422.599,0.58036,5479.433,0.58036,8434.065,0.58036,18.160,0.58036,1580.917,0.58036,449.801,0.58036,946.781,0.58036,530.591,0.58036,1685.289,0.58036,2613.631,0.58036,677.084,0.58036,147.338,0.58036,231.527,0.58036,223.832,0.58036,226.229,0.58036,49.822,0.58036,1457.223,0.58036,1144.418,0.58036,3664.698,0.58036,1976.440,0.58036,2175.126,0.58036,5.352,0.58036,159.959,0.58036,636.952,0.580357,3402.789,0.58036,2895.284,0.580357,1856.566,0.58036,23.876,0.580357,47.014,0.58036,48.161,0.580357,2694.175,0.58036,445.366
0.61260,171.089,0.61260,1086.508,0.61260,1932.398,0.61260,3660.029,0.61260,3419.183,0.612599,90.396,0.61260,2647.980,0.612599,3547.461,0.61260,1888.265,0.612599,1545.922,0.61260,235.403,0.61260,419.826,0.61260,1195.400,0.61260,326.824,0.612599,1289.893,0.612599,1758.066,0.612599,2921.920,0.61260,1780.630,0.61260,170.467,0.612599,166.553,0.61260,169.149,0.612599,828.246,0.61260,1759.410,0.612599,1357.629,0.61260,4037.181,0.61260,2331.101,0.61260,491.342,0.61260,1348.489,0.61260,213.182,0.612599,2826.416,0.61260,280.158,0.61260,5511.682,0.61260,1114.159,0.61260,2964.014,0.61260,33.654,0.61260,52.363,0.61260,1561.527,0.61260,2630.803,0.61260,326.340,0.612599,815.273,0.612599,621.080,0.61260,1500.220,0.612599,379.631,0.61260,1697.189,0.61260,379.894,0.61260,592.490,0.61260,807.944,0.61260,773.273,0.61260,3146.432,0.61260,2070.100,0.61260,3447.242,0.61260,2017.759,0.61260,243.679,0.61260,1256.555,0.61260,784.213,0.61260,2016.106,0.61260,6364.036,0.61260,7812.069,0.61260,164.985,0.61260,1711.315,0.61260,550.363,0.61260,1036.369,0.61260,1724.227,0.61260,1044.904,0.61260,1935.588,0.61260,783.077,0.61260,83.566,0.61260,409.622,0.61260,29.256,0.61260,129.541,0.61260,2.391,0.61260,1261.443,0.61260,934.428,0.61260,3634.817,0.61260,1634.535,0.61260,1584.144,0.61260,0.000,0.61260,165.189,0.61260,550.844,0.612599,2012.558,0.61260,2888.750,0.612599,1477.220,0.61260,73.433,0.612599,364.233,0.61260,306.725,0.612599,1017.540,0.61260,133.085
0.64484,227.504,0.64484,2410.645,0.64484,2628.223,0.64484,3194.696,0.64484,4440.817,0.644841,61.857,0.64484,2235.234,0.644841,2831.446,0.64484,1110.716,0.644841,2725.735,0.64484,515.511,0.64484,552.907,0.64484,752.967,0.64484,276.723,0.644841,2293.558,0.644841,1529.332,0.644841,3832.547,0.64484,1432.717,0.64484,11.567,0.644841,552.193,0.64484,60.975,0.644841,1852.426,0.64484,1634.168,0.644841,2388.072,0.64484,3837.908,0.64484,1792.379,0.64484,245.926,0.64484,1314.899,0.64484,238.353,0.644841,3612.060,0.64484,124.391,0.64484,5159.607,0.64484,804.439,0.64484,2882.617,0.64484,74.866,0.64484,257.562,0.64484,1545.340,0.64484,2810.367,0.64484,1041.970,0.644841,1287.727,0.644841,815.960,0.64484,1524.285,0.644841,360.277,0.64484,1363.707,0.64484,275.489,0.64484,436.274,0.64484,454.996,0.64484,227.511,0.64484,3072.775,0.64484,1584.356,0.64484,3641.927,0.64484,1669.369,0.64484,197.513,0.64484,946.752,0.64484,495.922,0.64484,2282.754,0.64484,6456.959,0.64484,6121.863,0.64484,1211.999,0.64484,1958.742,0.64484,544.887,0.64484,1161.730,0.64484,3671.813,0.64484,615.897,0.64484,1724.786,0.64484,790.375,0.64484,193.367,0.64484,753.773,0.64484,0.000,0.64484,53.809,0.64484,0.000,0.64484,639.874,0.64484,718.136,0.64484,3342.292,0.64484,1798.010,0.64484,858.190,0.64484,0.000,0.64484,530.384,0.64484,445.142,0.644841,878.369,0.64484,2853.444,0.644841,1045.619,0.64484,212.638,0.644841,1193.003,0.64484,997.036,0.644841,229.098,0.64484,8.848
0.67708,214.020,0.67708,3933.886,0.67708,3331.969,0.67708,2509.843,0.67708,4675.283,0.677083,156.398,0.67708,1700.916,0.677083,2607.935,0.67708,452.537,0.677083,3670.870,0.67708,1025.461,0.67708,676.377,0.67708,567.300,0.67708,304.528,0.677083,3971.282,0.677083,947.053,0.677083,5002.577,0.67708,1288.420,0.67708,0.000,0.677083,1788.562,0.67708,45.843,0.677083,3133.926,0.67708,1243.812,0.677083,3534.485,0.67708,3270.243,0.67708,1167.412,0.67708,86.443,0.67708,1210.772,0.67708,302.123,0.677083,3985.844,0.67708,61.493,0.67708,4673.539,0.67708,565.617,0.67708,2537.229,0.67708,172.342,0.67708,418.682,0.67708,1405.935,0.67708,2770.278,0.67708,1990.177,0.677083,1617.829,0.677083,984.830,0.67708,1549.214,0.677083,302.930,0.67708,1032.906,0.67708,183.914,0.67708,426.201,0.67708,126.400,0.67708,24.647,0.67708,2931.292,0.67708,1381.007,0.67708,3477.536,0.67708,1077.641,0.67708,133.304,0.67708,643.104,0.67708,228.729,0.67708,2112.998,0.67708,5903.066,0.67708,3983.195,0.67708,3521.762,0.67708,2163.901,0.67708,557.077,0.67708,1126.135,0.67708,6153.417,0.67708,315.376,0.67708,1930.706,0.67708,769.209,0.67708,335.901,0.67708,1404.048,0.67708,0.381,0.67708,181.932,0.67708,0.000,0.67708,103.127,0.67708,554.872,0.67708,2924.797,0.67708,2241.579,0.67708,234.701,0.67708,0.000,0.67708,703.741,0.67708,459.388,0.677083,309.261,0.67708,2839.130,0.677083,762.064,0.67708,522.902,0.677083,2344.087,0.67708,2042.551,0.677083,120.609,0.67708,0.182
0.70933,92.291,0.70933,5389.313,0.70933,3374.534,0.70933,1730.010,0.70933,4122.267,0.709325,407.151,0.70933,1267.479,0.709325,2764.491,0.70933,164.553,0.709325,4224.218,0.70933,1501.906,0.70933,814.752,0.70933,398.733,0.70933,357.407,0.709325,6093.549,0.709325,434.072,0.709325,6050.196,0.70933,1363.588,0.70933,0.000,0.709325,3616.301,0.70933,48.916,0.709325,4275.250,0.70933,953.219,0.709325,4397.377,0.70933,2663.365,0.70933,820.842,0.70933,27.223,0.70933,974.960,0.70933,432.289,0.709325,3867.067,0.70933,27.137,0.70933,4092.237,0.70933,243.928,0.70933,2130.096,0.70933,417.253,0.70933,694.267,0.70933,1251.312,0.70933,2621.875,0.70933,2792.021,0.709325,1596.853,0.709325,1264.273,0.70933,1856.133,0.709325,284.910,0.70933,666.757,0.70933,71.302,0.70933,393.157,0.70933,39.237,0.70933,0.000,0.70933,2796.062,0.70933,1496.931,0.70933,3165.198,0.70933,445.273,0.70933,95.172,0.70933,450.337,0.70933,55.879,0.70933,1672.532,0.70933,4848.728,0.70933,1772.485,0.70933,6008.784,0.70933,2165.344,0.70933,536.457,0.70933,888.607,0.70933,8314.391,0.70933,118.100,0.70933,2333.676,0.70933,778.991,0.70933,417.381,0.70933,2000.019,0.70933,20.792,0.70933,599.987,0.70933,0.000,0.70933,0.000,0.70933,394.019,0.70933,2436.728,0.70933,2424.961,0.70933,15.826,0.70933,0.000,0.70933,826.685,0.70933,543.551,0.709325,412.782,0.70933,2611.236,0.709325,721.000,0.70933,847.543,0.709325,3433.104,0.70933,3130.097,0.709325,454.799,0.70933,0.000
0.74157,68.631,0.74157,6446.171,0.74157,2931.725,0.74157,1064.120,0.74157,3136.033,0.741567,1238.195,0.74157,931.833,0.741567,2800.333,0.74157,155.224,0.741567,4223.080,0.74157,1893.658,0.74157,1204.251,0.74157,166.100,0.74157,484.169,0.741567,7720.724,0.741567,238.772,0.741567,6658.576,0.74157,1567.743,0.74157,0.000,0.741567,5420.202,0.74157,144.358,0.741567,5209.926,0.74157,779.191,0.741567,4759.481,0.74157,2258.354,0.74157,774.702,0.74157,18.177,0.74157,571.588,0.74157,570.589,0.741567,3387.371,0.74157,6.222,0.74157,3512.276,0.74157,36.115,0.74157,1866.249,0.74157,711.017,0.74157,1094.727,0.74157,1210.006,0.74157,2404.628,0.74157,3410.472,0.741567,1339.042,0.741567,1658.201,0.74157,2312.589,0.741567,438.785,0.74157,346.954,0.74157,219.555,0.74157,224.378,0.74157,43.306,0.74157,9.997,0.74157,2676.579,0.74157,1882.430,0.74157,2932.799,0.74157,125.819,0.74157,69.750,0.74157,303.878,0.74157,1.032,0.74157,1251.957,0.74157,3454.181,0.74157,331.615,0.74157,7501.483,0.74157,2034.828,0.74157,462.017,0.74157,567.292,0.74157,9553.693,0.74157,23.687,0.74157,2840.664,0.74157,721.144,0.74157,467.618,0.74157,2412.947,0.74157,72.458,0.74157,1009.177,0.74157,5.015,0.74157,0.000,0.74157,263.095,0.74157,1864.394,0.74157,2289.502,0.74157,0.000,0.74157,0.000,0.74157,1154.490,0.74157,693.138,0.741567,1246.187,0.74157,2121.082,0.741567,1027.855,0.74157,1092.202,0.741567,4376.228,0.74157,4152.452,0.741567,1207.164,0.74157,0.000
0.77381,209.190,0.77381,6820.173,0.77381,2501.271,0.77381,550.667,0.77381,2304.800,0.773810,2639.631,0.77381,666.557,0.773810,2590.406,0.77381,424.455,0.773810,3659.236,0.77381,2367.498,0.77381,1974.885,0.77381,12.667,0.77381,723.735,0.773810,8111.806,0.773810,163.224,0.773810,6678.123,0.77381,1815.221,0.77381,7.833,0.773810,6520.512,0.77381,380.436,0.773810,5927.316,0.77381,642.037,0.773810,4468.186,0.77381,1932.139,0.77381,655.665,0.77381,143.791,0.77381,179.182,0.77381,775.172,0.773810,2685.093,0.77381,48.779,0.77381,2926.389,0.77381,9.164,0.77381,1528.564,0.77381,955.032,0.77381,1441.818,0.77381,1208.934,0.77381,2070.643,0.77381,3641.664,,,0.773810,1895.344,0.77381,2694.653,0.773810,631.733,0.77381,184.607,0.77381,732.160,0.77381,64.643,0.77381,112.190,0.77381,93.006,0.77381,2586.692,0.77381,2424.746,0.77381,2781.739,0.77381,56.116,0.77381,254.215,0.77381,170.546,0.77381,0.000,0.77381,942.647,0.77381,2076.741,0.77381,77.508,0.77381,7743.040,0.77381,1777.255,0.77381,483.463,0.77381,276.758,0.77381,9774.878,0.77381,0.431,0.77381,3487.410,0.77381,520.927,0.77381,507.637,0.77381,2673.730,0.77381,164.785,0.77381,1257.679,0.77381,292.147,0.77381,0.000,0.77381,161.750,0.77381,1296.929,0.77381,2163.126,0.77381,3.549,0.77381,62.738,0.77381,1550.711,0.77381,1027.840,0.773810,2328.446,0.77381,1558.498,0.773810,1457.625,0.77381,1310.136,0.773810,5210.684,0.77381,4868.714,0.773810,2342.309,0.77381,0.285
0.80605,504.732,0.80605,6646.045,0.80605,2327.985,0.80605,189.198,0.80605,1855.300,0.806052,4038.661,0.80605,522.433,0.806052,2254.807,0.80605,1184.544,0.806052,2708.738,0.80605,2919.417,0.80605,2939.623,0.80605,20.500,0.80605,988.642,0.806052,7438.254,,,0.806052,6397.864,0.80605,1954.657,0.80605,126.100,0.806052,6670.926,0.80605,866.604,0.806052,6206.849,0.80605,492.497,0.806052,3616.060,0.80605,1529.474,0.80605,290.783,0.80605,445.856,0.80605,23.236,0.80605,1072.559,0.806052,1939.369,0.80605,238.955,0.80605,2205.690,0.80605,54.099,0.80605,924.626,0.80605,1072.453,0.80605,1727.600,0.80605,1105.656,0.80605,1582.524,0.80605,3385.685,,,0.806052,1785.381,0.80605,2844.212,0.806052,463.869,0.80605,246.471,0.80605,1840.045,0.80605,38.084,0.80605,388.057,0.80605,224.911,0.80605,2515.969,0.80605,2848.222,0.80605,2562.221,0.80605,72.124,0.80605,532.731,0.80605,92.918,0.80605,0.000,0.80605,729.298,0.80605,1204.562,0.80605,746.665,0.80605,7241.208,0.80605,1488.770,0.80605,573.950,0.80605,130.617,0.80605,9174.016,0.80605,0.666,0.80605,4001.083,0.80605,236.116,0.80605,479.971,0.80605,2888.991,0.80605,234.542,0.80605,1441.027,0.80605,1326.816,0.80605,7.430,0.80605,61.109,0.80605,980.573,0.80605,2126.649,0.80605,3.298,0.80605,360.339,0.80605,1775.434,0.80605,1567.274,0.806052,2983.500,0.80605,1155.368,0.806052,1819.556,0.80605,1653.362,0.806052,5834.901,0.80605,5045.578,0.806052,3489.129,0.80605,38.534
